Incidence, US by County, All Races, Breast (Female), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Stephens, Oklahoma","40137","128.0","109.7","148.6","193"
"Kent, Michigan","26081","127.9","122.5","133.5","2241"
"Rockingham, Virginia","51165","127.9","114.0","143.2","334"
"Cascade, Montana","30013","127.9","113.7","143.4","332"
"Pickaway, Ohio","39129","127.9","111.0","146.7","217"
"Amite, Mississippi","28005","127.8","93.6","171.0","58"
"Gaston, North Carolina","37071","127.8","119.3","136.7","887"
"Bourbon, Kentucky","21017","127.8","102.3","158.4","91"
"Effingham, Illinois","17049","127.8","106.8","151.9","143"
"Madison, Georgia","13195","127.8","104.8","154.5","116"
"Garvin, Oklahoma","40049","127.7","103.8","155.5","110"
"Gilmer, West Virginia","54021","127.7","84.1","188.6","30"
"Marion, Indiana","18097","127.7","123.3","132.2","3302"
"Wayne, North Carolina","37191","127.6","116.3","139.8","496"
"Jefferson, Wisconsin","55055","127.6","113.7","142.8","328"
"Botetourt, Virginia","51023","127.6","107.3","151.1","158"
"Story, Iowa","19169","127.6","112.3","144.5","269"
"Bartholomew, Indiana","18005","127.6","113.6","143.0","317"
"St. Louis, Missouri","29510","127.6","120.0","135.6","1125"
"Fleming, Kentucky","21069","127.6","96.2","166.5","59"
"Clark, Indiana","18019","127.5","115.9","140.0","467"
"Power, Idaho","16077","127.5","81.2","190.5","26"
"Upson, Georgia","13293","127.5","104.3","154.6","116"
"Vernon, Wisconsin","55123","127.5","104.0","154.8","120"
"Clayton, Georgia","13063","127.5","118.8","136.7","871"
"Montour, Pennsylvania","42093","127.4","100.4","160.1","89"
"Canadian, Oklahoma","40017","127.4","115.8","139.9","456"
"Tioga, Pennsylvania","42117","127.4","108.9","148.5","191"
"Greene, Virginia","51079","127.4","99.4","161.1","76"
"Walla Walla, Washington","53071","127.3","110.5","146.1","233"
"Caroline, Maryland","24011","127.3","105.9","151.8","133"
"Marion, West Virginia","54049","127.3","110.9","145.6","242"
"Montgomery, Indiana","18107","127.2","107.2","150.0","156"
"De Soto, Louisiana","22031","127.2","104.8","153.4","121"
"Brooke, West Virginia","54009","127.2","103.4","155.5","117"
"Gwinnett, Georgia","13135","127.2","122.4","132.2","2839"
"Collin, Texas","48085","127.2","122.6","131.9","3023"
"Dubois, Indiana","18037","127.2","107.6","149.4","164"
"Sonoma, California","6097","127.2","121.7","133.0","2189"
"Lincoln, Missouri","29113","127.2","109.4","147.1","192"
"Rutherford, Tennessee","47149","127.1","118.9","135.7","929"
"Caswell, North Carolina","37033","127.1","102.1","157.0","105"
"Converse, Wyoming","56009","127.1","95.1","167.1","55"
"Pottawatomie, Oklahoma","40125","127.1","112.5","143.0","291"
"Brown, Wisconsin","55009","127.1","118.9","135.8","945"
"Hardin, Ohio","39065","127.1","104.2","153.6","116"
"Irwin, Georgia","13155","127.0","86.6","180.3","35"
"Jenkins, Georgia","13165","127.0","86.7","180.7","35"
"Denton, Texas","48121","127.0","121.8","132.3","2441"
"Anderson, South Carolina","45007","127.0","118.2","136.4","823"
"Cleveland, North Carolina","37045","127.0","115.0","140.0","439"
"Pinellas, Florida","12103","127.0","123.1","131.0","4782"
"Sullivan, Tennessee","47163","127.0","117.7","137.0","756"
"Polk, Georgia","13233","126.9","107.5","148.9","160"
"Randolph, North Carolina","37151","126.9","116.7","137.8","605"
"Lincoln, Colorado","8073","126.9","75.5","202.9","20"
"White, Georgia","13311","126.9","105.6","151.8","138"
"Hart, Georgia","13147","126.9","103.3","154.5","115"
"San Juan, Washington","53055","126.9","98.4","162.8","95"
"Wayne, Ohio","39169","126.9","115.0","139.6","460"
"Montgomery, Maryland","24031","126.9","122.9","131.0","4038"
"Wapello, Iowa","19179","126.8","106.1","150.5","147"
"Addison, Vermont","50001","126.8","107.1","149.4","160"
"Pike, Missouri","29163","126.8","96.7","163.7","69"
"Warren, Virginia","51187","126.8","107.3","149.0","160"
"Fremont, Colorado","8043","126.8","107.7","148.7","195"
"Keokuk, Iowa","19107","126.8","87.9","177.4","43"
"Escambia, Alabama","1053","126.8","106.7","149.7","154"
"Clay, South Dakota","46027","126.7","88.7","175.5","38"
"Pennington, South Dakota","46103","126.7","114.1","140.2","414"
"Davidson, Tennessee","47037","126.7","121.4","132.1","2307"
"Polk, Florida","12105","126.7","121.8","131.8","2804"
"Burnett, Wisconsin","55013","126.7","97.3","163.7","80"
"Washington, Mississippi","28151","126.6","108.6","146.8","191"
"Solano, California","6095","126.6","120.4","133.1","1663"
"Miller, Georgia","13201","126.6","79.8","192.6","25"
"Barrow, Georgia","13013","126.6","111.5","143.2","261"
"Hardeman, Texas","48197","126.6","68.1","216.4","16"
"Gibson, Indiana","18051","126.5","105.3","151.0","135"
"Washtenaw, Michigan","26161","126.5","119.3","134.0","1222"
"Jackson, Louisiana","22049","126.5","96.9","162.9","70"
"Vigo, Indiana","18167","126.5","113.9","140.1","406"
"Greene, Indiana","18055","126.4","106.1","149.9","147"
"Morgan, Utah","49029","126.4","85.9","179.2","32"
"Culpeper, Virginia","51047","126.4","108.3","146.6","185"
"Jefferson, Arkansas","5069","126.4","111.6","142.6","291"
"Wayne, West Virginia","54099","126.3","107.3","148.0","172"
"Hardin, Kentucky","21093","126.3","113.7","139.9","385"
"Columbia, Florida","12023","126.3","111.3","143.0","283"
"Plaquemines, Louisiana","22075","126.3","99.8","157.9","80"
"Greene, Ohio","39057","126.3","116.6","136.8","668"
"Jasper, South Carolina","45053","126.2","102.5","154.0","113"
"Park, Wyoming","56029","126.2","102.8","153.4","122"
"Miller, Missouri","29131","126.2","102.5","154.0","106"
"Stewart, Tennessee","47161","126.2","93.9","166.9","58"
"Williamsburg, South Carolina","45089","126.2","105.2","150.5","146"
"Bell, Texas","48027","126.2","118.2","134.5","972"
"Anderson, Tennessee","47001","126.2","112.5","141.1","348"
"Grays Harbor, Washington","53027","126.1","111.9","141.7","328"
"Broomfield, Colorado","8014","126.1","110.3","143.7","235"
"Jefferson, New York","36045","126.1","113.2","140.1","367"
"Oneida, New York","36065","126.1","117.8","134.9","960"
"Barron, Wisconsin","55005","126.1","108.2","146.4","203"
"Arlington, Virginia","51013","126.1","116.6","136.2","684"
"Jasper, Missouri","29097","126.0","114.1","138.8","435"
"Venango, Pennsylvania","42121","126.0","109.2","144.9","239"
"Jefferson, Ohio","39081","126.0","111.2","142.4","303"
"Hand, South Dakota","46059","126.0","66.0","224.3","16"
"Cecil, Maryland","24015","126.0","113.3","139.8","384"
"Bedford, Virginia","51917","126.0","112.8","140.5","367"
"Luzerne, Pennsylvania","42079","126.0","119.0","133.3","1379"
"Audrain, Missouri","29007","126.0","102.5","153.4","106"
"Hinds, Mississippi","28049","125.9","117.5","134.7","892"
"La Plata, Colorado","8067","125.9","108.8","145.0","217"
"Vanderburgh, Indiana","18163","125.9","116.5","135.9","724"
"Henry, Ohio","39069","125.9","102.8","152.9","112"
"Ottawa, Michigan","26139","125.9","118.0","134.3","982"
"Chippewa, Wisconsin","55017","125.9","110.1","143.4","251"
"Warren, New Jersey","34041","125.9","114.2","138.6","459"
"Polk, Iowa","19153","125.8","119.6","132.3","1595"
"Orange, California","6059","125.8","123.4","128.1","11503"
"Kennebec, Maine","23011","125.8","114.7","137.8","526"
"Allen, Kentucky","21003","125.8","100.2","156.5","86"
"Choctaw, Alabama","1023","125.8","94.6","165.0","63"
"Crawford, Pennsylvania","42039","125.8","112.8","139.9","381"
"Trempealeau, Wisconsin","55121","125.8","103.2","152.0","116"
"Wayne, Georgia","13305","125.7","102.7","152.6","109"
"Dawson, Nebraska","31047","125.7","99.8","156.3","88"
"Door, Wisconsin","55029","125.7","103.5","152.0","149"
"Lowndes, Mississippi","28087","125.7","109.4","143.8","228"
"Richmond, Virginia","51760","125.7","116.6","135.3","762"
"Fisher, Texas","48151","125.6","70.2","211.7","18"
"Oxford, Maine","23017","125.6","110.5","142.5","278"
"Johnson, Indiana","18081","125.6","115.1","136.8","549"
"Randolph, Missouri","29175","125.6","101.5","154.3","100"
"Muskegon, Michigan","26121","125.6","116.0","135.9","687"
"Stark, Ohio","39151","125.6","119.3","132.2","1630"
"White, Tennessee","47185","125.6","102.6","152.4","116"
"Rusk, Texas","48401","125.5","107.8","145.3","196"
"Elmore, Alabama","1051","125.5","111.7","140.6","312"
"Perry, Ohio","39127","125.5","104.8","149.3","137"
"Campbell, Kentucky","21037","125.5","112.4","139.8","356"
"Alamosa, Colorado","8003","125.5","92.4","166.5","52"
"Hawaii, Hawaii","15001","125.4","116.4","134.9","825"
"Madison, Indiana","18095","125.4","114.4","137.2","526"
"Wilbarger, Texas","48487","125.4","91.2","168.4","50"
"St. Mary's, Maryland","24037","125.4","113.0","139.0","385"
"Colleton, South Carolina","45029","125.4","106.3","147.2","168"
"Berks, Pennsylvania","42011","125.4","119.3","131.9","1650"
"Carroll, Kentucky","21041","125.3","88.6","172.7","40"
"Hall, Georgia","13139","125.3","115.9","135.2","684"
"Saginaw, Michigan","26145","125.2","116.5","134.5","837"
"Lowndes, Georgia","13185","125.2","112.1","139.3","347"
"Russell, Kentucky","21207","125.2","98.1","158.2","79"
"Bureau, Illinois","17011","125.2","105.0","148.4","152"
"Rhea, Tennessee","47143","125.2","103.8","150.0","132"
"Butler, Kentucky","21031","125.1","92.3","166.6","52"
"Caddo, Louisiana","22017","125.1","117.2","133.5","1003"
"Wetzel, West Virginia","54103","125.1","95.2","162.2","69"
"Henry, Illinois","17073","125.1","107.9","144.4","215"
"Baltimore, Maryland","24510","125.1","119.9","130.6","2289"
"Fillmore, Nebraska","31059","125.0","77.7","193.6","26"
"Winneshiek, Iowa","19191","125.0","97.3","158.6","82"
"Lee, Illinois","17103","125.0","104.0","149.3","141"
"Marion, Ohio","39101","125.0","109.3","142.5","250"
"Christian, Illinois","17021","125.0","104.5","148.6","146"
"Macon, Georgia","13193","125.0","89.6","170.1","47"
"Pottawattamie, Iowa","19155","124.9","112.1","138.8","380"
"Gilmer, Georgia","13123","124.9","103.4","150.1","139"
"Beckham, Oklahoma","40009","124.9","97.4","157.9","76"
"Marshall, Mississippi","28093","124.8","104.2","148.5","142"
"Catahoula, Louisiana","22025","124.8","87.8","173.2","40"
"Lamar, Georgia","13171","124.8","95.9","159.9","69"
"Childress, Texas","48075","124.8","76.0","194.2","22"
"Hamilton, Iowa","19079","124.8","93.9","163.0","63"
"Forsyth, Georgia","13117","124.8","115.6","134.5","711"
"Colquitt, Georgia","13071","124.7","106.1","145.8","167"
"Pike, Alabama","1109","124.7","102.0","151.0","114"
"Heard, Georgia","13149","124.7","91.4","167.3","49"
"Warren, Kentucky","21227","124.7","112.6","137.7","409"
"Martin, Florida","12085","124.7","115.0","135.1","827"
"Tuscaloosa, Alabama","1125","124.7","115.2","134.7","674"
"Silver Bow, Montana","30093","124.7","103.3","149.4","137"
"Moore, North Carolina","37125","124.7","112.5","137.9","455"
"Caldwell, North Carolina","37027","124.6","111.6","138.8","363"
"Monroe, Iowa","19135","124.6","82.9","180.8","32"
"Putnam, Illinois","17155","124.6","80.9","187.9","28"
"Pocahontas, Iowa","19151","124.6","82.2","183.4","33"
"Ionia, Michigan","26067","124.6","108.2","143.0","218"
"Edgecombe, North Carolina","37065","124.5","108.4","142.5","241"
"El Paso, Colorado","8041","124.5","119.3","130.0","2227"
"Carroll, Iowa","19027","124.5","97.6","156.7","87"
"Jersey, Illinois","17083","124.5","99.5","154.3","94"
"Franklin, Idaho","16041","124.4","89.5","168.6","43"
"Klickitat, Washington","53039","124.4","98.3","155.9","94"
"Baldwin, Georgia","13009","124.4","105.0","146.5","157"
"Adams, Pennsylvania","42001","124.4","112.4","137.4","437"
"Hillsborough, Florida","12057","124.4","120.8","128.0","4848"
"Passaic, New Jersey","34031","124.4","118.7","130.4","1837"
"Porter, Indiana","18127","124.4","114.7","134.6","659"
"San Francisco, California","6075","124.3","119.8","129.0","3032"
"Forest, Wisconsin","55041","124.3","85.2","176.4","39"
"Rutland, Vermont","50021","124.3","109.3","141.0","283"
"Dickson, Tennessee","47043","124.3","107.3","143.4","200"
"Stephenson, Illinois","17177","124.2","106.7","143.8","211"
"Dawson, Montana","30021","124.2","84.9","176.3","38"
"Calhoun, Iowa","19025","124.2","86.1","174.7","40"
"Monroe, Illinois","17133","124.2","103.9","147.7","140"
"Washington, Tennessee","47179","124.2","113.1","136.1","500"
"Jackson, Wisconsin","55053","124.2","96.9","157.3","78"
"Davis, Utah","49011","124.1","116.0","132.6","897"
"Ottawa, Ohio","39123","124.1","106.8","143.9","212"
"Susquehanna, Pennsylvania","42115","124.1","106.0","144.8","193"
"Oconee, South Carolina","45073","124.1","110.5","139.1","356"
"Pondera, Montana","30073","124.0","76.9","190.4","24"
"Benton, Arkansas","5007","124.0","115.7","132.7","854"
"Sussex, Delaware","10005","124.0","115.8","132.6","1095"
"Waldo, Maine","23027","123.9","105.3","145.2","181"
"Chattooga, Georgia","13055","123.9","99.5","152.9","97"
"Talbot, Georgia","13263","123.9","82.1","182.9","32"
"Berkeley, South Carolina","45015","123.9","114.6","133.7","699"
"Yancey, North Carolina","37199","123.9","96.6","157.4","86"
"Sarasota, Florida","12115","123.8","117.9","130.0","2395"
"Kewaunee, Wisconsin","55061","123.8","96.7","156.7","80"
"Lancaster, Nebraska","31109","123.8","116.0","132.0","999"
"Whitley, Indiana","18183","123.8","103.3","147.5","140"
"Conway, Arkansas","5029","123.8","97.5","155.2","85"
"Wood, Ohio","39173","123.8","112.3","136.2","456"
"Yates, New York","36123","123.8","99.3","152.8","101"
"Marion, Florida","12083","123.8","117.5","130.4","1815"
"Rock Island, Illinois","17161","123.8","113.5","134.8","591"
"Philadelphia, Pennsylvania","42101","123.7","120.4","127.1","5586"
"Spencer, Kentucky","21215","123.7","95.0","158.9","68"
"Carbon, Montana","30009","123.7","89.5","168.8","50"
"Langlade, Wisconsin","55067","123.7","97.3","155.8","89"
"Decatur, Georgia","13087","123.7","100.4","151.0","105"
"Habersham, Georgia","13137","123.7","105.7","144.2","177"
"Meigs, Ohio","39105","123.7","99.1","152.9","96"
"Platte, Wyoming","56031","123.6","83.9","177.0","38"
"Surry, North Carolina","37171","123.6","110.5","138.0","346"
"Mingo, West Virginia","54059","123.6","99.7","151.9","101"
"Lake, Indiana","18089","123.6","118.0","129.4","1936"
"Spencer, Indiana","18147","123.6","98.1","154.3","88"
"Blount, Tennessee","47009","123.5","112.9","134.9","546"
"Ransom, North Dakota","38073","123.5","74.8","194.5","24"
"Louisa, Virginia","51109","123.5","103.3","146.9","147"
"Roanoke, Virginia","51770","123.5","111.3","136.8","405"
"Lawrence, South Dakota","46081","123.5","98.8","152.8","103"
"Sabine, Louisiana","22085","123.5","98.7","152.8","97"
"Lucas, Ohio","39095","123.5","117.4","129.8","1668"
"Clay, Indiana","18021","123.5","100.3","150.7","106"
"Carroll, Arkansas","5015","123.5","102.7","147.8","138"
"Effingham, Georgia","13103","123.4","105.8","143.0","185"
"Hancock, West Virginia","54029","123.4","102.5","147.8","142"
"Iron, Michigan","26071","123.3","89.6","167.7","60"
"Seminole, Florida","12117","123.3","117.5","129.5","1730"
"Gallatin, Illinois","17059","123.3","74.9","193.5","23"
"Glynn, Georgia","13127","123.3","110.1","137.6","354"
"Berkeley, West Virginia","54003","123.3","111.2","136.4","399"
"Fairfax, Virginia","51059","123.3","119.4","127.3","3992"
"Preble, Ohio","39135","123.3","104.9","144.3","175"
"Jasper, Iowa","19099","123.3","103.3","146.2","150"
"Massac, Illinois","17127","123.3","92.8","161.1","61"
"Gallatin, Kentucky","21077","123.3","82.0","178.7","30"
"Elk, Pennsylvania","42047","123.3","102.4","147.8","143"
"Bernalillo, New Mexico","35001","123.2","118.3","128.3","2516"
"Hampton, South Carolina","45049","123.2","96.2","155.8","78"
"Caldwell, Louisiana","22021","123.2","87.5","169.7","42"
"Houston, Georgia","13153","123.2","112.6","134.6","510"
"Forrest, Mississippi","28035","123.2","108.0","140.0","248"
"Island, Washington","53029","123.2","110.0","137.7","385"
"Wright, Missouri","29229","123.2","96.7","155.5","81"
"Coweta, Georgia","13077","123.2","112.4","134.8","497"
"Fulton, Indiana","18049","123.1","96.5","155.0","83"
"O'Brien, Iowa","19141","123.1","92.0","162.2","61"
"Dyer, Tennessee","47045","123.1","103.1","146.0","143"
"Lawrence, Pennsylvania","42073","123.1","110.5","136.9","404"
"Tallahatchie, Mississippi","28135","123.1","88.8","166.3","46"
"Yukon-Koyukuk, Alaska","2290","123.1","72.4","197.9","19"
"Transylvania, North Carolina","37175","123.1","102.9","146.6","177"
"Rock, Wisconsin","55105","123.1","113.4","133.5","623"
"Lincoln, New Mexico","35027","123.1","95.6","156.5","95"
"Pettis, Missouri","29159","123.0","104.6","143.8","169"
"Garfield, Oklahoma","40047","123.0","106.8","141.1","224"
"Cumberland, Tennessee","47035","123.0","107.5","140.5","299"
"Fauquier, Virginia","51061","123.0","108.2","139.5","267"
"Lafayette, Missouri","29107","123.0","102.3","146.8","139"
"Buffalo, Nebraska","31019","123.0","103.9","144.5","160"
"Lyon, Nevada","32019","123.0","106.7","141.3","232"
"Ascension, Louisiana","22005","123.0","110.7","136.2","383"
"Jasper, Mississippi","28061","122.9","93.3","159.2","66"
"St. Joseph, Indiana","18141","122.9","115.2","131.1","998"
"Belmont, Ohio","39013","122.9","108.5","138.8","300"
"Yolo, California","6113","122.9","113.4","133.0","650"
"Lincoln, Oregon","41041","122.9","106.1","141.9","254"
"Hoke, North Carolina","37093","122.8","103.7","144.4","154"
"Woodford, Illinois","17203","122.8","103.4","145.0","152"
"Callaway, Missouri","29027","122.8","104.0","144.0","162"
"Charles, Maryland","24017","122.8","112.5","133.8","552"
"Bennington, Vermont","50003","122.8","103.9","144.5","173"
"Sebastian, Arkansas","5131","122.8","111.7","134.7","475"
"Henry, Indiana","18065","122.7","105.1","142.5","194"
"Lake, Tennessee","47095","122.7","76.4","189.7","24"
"Montgomery, Alabama","1101","122.7","114.3","131.6","841"
"Lawrence, Mississippi","28077","122.7","90.4","163.6","51"
"Scott, Arkansas","5127","122.7","85.6","171.0","40"
"Summit, Utah","49043","122.6","100.3","148.4","124"
"Fayette, West Virginia","54019","122.6","105.3","142.3","198"
"Piatt, Illinois","17147","122.6","94.5","157.3","70"
"Curry, Oregon","41015","122.6","97.0","153.6","121"
"Fulton, New York","36035","122.6","106.5","140.7","229"
"Wyoming, Pennsylvania","42131","122.6","99.8","149.4","114"
"Noble, Indiana","18113","122.6","104.4","143.1","174"
"Chelan, Washington","53007","122.6","108.3","138.2","300"
"Spalding, Georgia","13255","122.6","107.5","139.2","258"
"St. John the Baptist, Louisiana","22095","122.6","103.5","144.3","156"
"Marlboro, South Carolina","45069","122.5","99.4","149.8","108"
"Lamar, Texas","48277","122.5","105.4","141.7","203"
"Burke, Georgia","13033","122.5","97.5","152.3","89"
"Suffolk, Massachusetts","25025","122.5","117.5","127.6","2428"
"Kingfisher, Oklahoma","40073","122.4","91.6","160.5","57"
"Marshall, Iowa","19127","122.4","103.4","144.1","162"
"Madison, Iowa","19121","122.4","92.7","159.1","60"
"Ashland, Wisconsin","55003","122.4","92.2","159.9","62"
"Berkshire, Massachusetts","25003","122.4","111.8","133.7","590"
"Gladwin, Michigan","26051","122.4","99.6","149.5","125"
"Ballard, Kentucky","21007","122.4","85.8","171.7","39"
"Clay, Texas","48077","122.3","88.5","166.6","47"
"Shenandoah, Virginia","51171","122.3","105.2","141.7","200"
"Craig, Oklahoma","40035","122.3","92.4","159.6","63"
"Yavapai, Arizona","4025","122.3","114.3","130.8","1202"
"Guthrie, Iowa","19077","122.3","85.7","170.0","44"
"Franklin, Indiana","18047","122.3","97.8","151.5","92"
"Pierce, Georgia","13229","122.3","95.8","154.3","77"
"Jefferson, Washington","53031","122.2","102.3","145.8","194"
"Harnett, North Carolina","37085","122.2","110.4","134.8","406"
"White, Indiana","18181","122.2","98.1","150.9","100"
"Benton, Indiana","18007","122.2","84.3","172.8","35"
"Clinton, New York","36019","122.2","107.9","138.0","292"
"Williamson, Illinois","17199","122.2","107.4","138.4","271"
"Allegany, New York","36003","122.2","103.9","143.1","177"
"Pittsylvania, Virginia","51143","122.2","107.2","138.9","277"
"Hardeman, Tennessee","47069","122.2","98.2","150.9","99"
"Greenup, Kentucky","21089","122.1","103.3","143.8","163"
"Alameda, California","6001","122.1","118.9","125.4","5721"
"Coffee, Tennessee","47031","122.1","105.8","140.2","218"
"Tarrant, Texas","48439","122.1","119.0","125.2","6208"
"Cortland, New York","36023","122.1","103.7","143.0","172"
"Carbon, Pennsylvania","42025","122.1","107.7","138.2","287"
"Clark, Wisconsin","55019","122.1","100.6","146.9","124"
"Marathon, Wisconsin","55073","122.0","111.4","133.4","525"
"Cambria, Pennsylvania","42021","122.0","111.7","133.0","616"
"Freestone, Texas","48161","122.0","94.9","154.8","78"
"Bonneville, Idaho","16019","122.0","109.1","136.0","341"
"Montgomery, New York","36057","122.0","105.5","140.5","212"
"Stokes, North Carolina","37169","122.0","105.0","141.2","206"
"Dixie, Florida","12029","122.0","91.4","160.5","66"
"Portage, Wisconsin","55097","122.0","106.8","139.0","250"
"Lackawanna, Pennsylvania","42069","122.0","113.8","130.8","901"
"Stanly, North Carolina","37167","121.9","106.5","139.0","248"
"Copiah, Mississippi","28029","121.9","99.0","148.5","109"
"Iron, Wisconsin","55051","121.9","85.9","177.4","39"
"Blanco, Texas","48031","121.9","86.6","168.1","51"
"Spink, South Dakota","46115","121.9","78.2","183.3","29"
"Green Lake, Wisconsin","55047","121.9","94.2","155.7","78"
"Crockett, Tennessee","47033","121.8","91.6","159.2","60"
"Ashland, Ohio","39005","121.8","105.4","140.1","219"
"Karnes, Texas","48255","121.8","87.8","164.9","47"
"Ouachita, Louisiana","22073","121.8","111.7","132.6","559"
"Clayton, Iowa","19043","121.8","93.9","156.1","77"
"Pike, Kentucky","21195","121.8","106.6","138.8","251"
"Harrison, Kentucky","21097","121.8","95.6","153.7","79"
"Garland, Arkansas","5051","121.8","110.2","134.4","471"
"Carbon, Wyoming","56007","121.7","88.6","163.1","50"
"Jefferson, Oklahoma","40067","121.7","76.6","185.5","26"
"Faulkner, Arkansas","5045","121.7","109.4","135.1","367"
"Clarion, Pennsylvania","42031","121.7","102.5","143.8","159"
"Desha, Arkansas","5041","121.7","88.2","164.1","50"
"Benzie, Michigan","26019","121.7","94.3","155.4","81"
"Pender, North Carolina","37141","121.6","105.9","139.2","232"
"Lincoln, Maine","23015","121.6","101.5","145.1","168"
"Macon, Illinois","17115","121.6","110.0","134.1","451"
"Marquette, Michigan","26103","121.6","105.8","139.2","247"
"Morrow, Oregon","41049","121.6","86.0","167.7","41"
"Greene, Missouri","29077","121.6","114.1","129.5","1058"
"Wahkiakum, Washington","53069","121.6","64.4","213.7","20"
"Cleveland, Oklahoma","40027","121.6","113.5","130.1","873"
"Bossier, Louisiana","22015","121.5","110.0","133.9","424"
"Maricopa, Arizona","4013","121.5","119.5","123.6","14422"
"Webster, Missouri","29225","121.5","101.1","144.9","132"
"Palm Beach, Florida","12099","121.5","118.3","124.8","6457"
"Laurens, Georgia","13175","121.5","104.3","140.8","190"
"Jones, Iowa","19105","121.4","94.5","154.1","80"
"Okanogan, Washington","53047","121.4","102.9","142.6","177"
"Northumberland, Pennsylvania","42097","121.4","108.8","135.0","396"
"Huntingdon, Pennsylvania","42061","121.4","103.2","142.1","181"
"Laurel, Kentucky","21125","121.4","105.8","138.7","230"
"Cocke, Tennessee","47029","121.4","102.3","143.4","158"
"Jefferson, Oregon","41031","121.4","95.0","153.0","83"
"Travis, Texas","48453","121.4","117.1","125.8","3262"
"Jefferson, Iowa","19101","121.3","93.3","156.0","78"
"Marion, Oregon","41047","121.3","114.3","128.7","1176"
"Bonner, Idaho","16017","121.3","103.6","141.5","198"
"Brunswick, North Carolina","37019","121.3","110.7","132.7","668"
"Buckingham, Virginia","51029","121.3","91.8","158.1","65"
"Accomack, Virginia","51001","121.3","100.9","145.0","148"
"Greenlee, Arizona","4011","121.3","80.3","175.9","29"
"Santa Clara, California","6085","121.2","118.2","124.3","6345"
"Chenango, New York","36017","121.2","104.4","140.2","208"
"Laurens, South Carolina","45059","121.2","106.5","137.5","267"
"Yuma, Colorado","8125","121.2","83.8","170.1","37"
"Harrison, Indiana","18061","121.2","102.3","142.8","158"
"Broward, Florida","12011","121.2","118.4","124.1","7256"
"Taylor, Texas","48441","121.2","110.1","133.2","463"
"Nodaway, Missouri","29147","121.1","91.2","157.7","64"
"Frederick, Virginia","51069","121.1","107.8","135.7","317"
"Marion, Tennessee","47115","121.1","99.8","146.2","124"
"Bienville, Louisiana","22013","121.1","92.4","156.8","65"
"Waupaca, Wisconsin","55135","121.1","104.9","139.3","219"
"Spotsylvania, Virginia","51177","121.1","110.0","133.1","453"
"Robertson, Tennessee","47147","121.0","106.2","137.3","254"
"Bastrop, Texas","48021","121.0","106.8","136.6","286"
"Pulaski, Arkansas","5119","121.0","114.6","127.6","1437"
"Benton, Tennessee","47005","121.0","94.1","154.3","76"
"Shiawassee, Michigan","26155","121.0","106.5","137.1","277"
"Abbeville, South Carolina","45001","121.0","97.3","149.1","103"
"Wilcox, Alabama","1131","121.0","85.0","167.2","41"
"Montrose, Colorado","8085","121.0","103.1","141.4","187"
"Northumberland, Virginia","51133","121.0","93.2","158.2","82"
"Pike, Mississippi","28113","121.0","102.2","142.4","157"
"Bay, Florida","12005","121.0","112.0","130.7","701"
"Duplin, North Carolina","37061","121.0","105.4","138.4","233"
"Grand Forks, North Dakota","38035","120.9","104.1","139.8","199"
"Boyd, Kentucky","21019","120.9","104.1","139.7","205"
"Goliad, Texas","48175","120.9","82.0","174.3","35"
"Coffee, Alabama","1031","120.9","104.0","139.9","193"
"Ross, Ohio","39141","120.9","107.2","136.1","297"
"Hood, Texas","48221","120.9","105.6","138.1","270"
"Auglaize, Ohio","39011","120.9","103.1","141.1","178"
"Lincoln, Wyoming","56023","120.9","92.4","155.7","67"
"Buchanan, Iowa","19019","120.9","95.0","152.1","81"
"Hancock, Maine","23009","120.8","105.3","138.3","262"
"Putnam, Indiana","18133","120.8","101.0","143.6","140"
"Davison, South Dakota","46035","120.8","93.9","153.3","78"
"Mahoning, Ohio","39099","120.7","113.0","129.0","1028"
"Harrison, West Virginia","54033","120.7","106.6","136.2","289"
"Smith, Texas","48423","120.7","112.3","129.5","827"
"Charlevoix, Michigan","26029","120.7","97.4","148.4","116"
"Brevard, Florida","12009","120.7","115.7","125.8","2615"
"Blackford, Indiana","18009","120.7","88.5","161.7","52"
"Richland, Illinois","17159","120.7","91.5","156.9","64"
"Saunders, Nebraska","31155","120.7","94.5","152.3","80"
"Wythe, Virginia","51197","120.6","99.8","144.9","131"
"Jackson, Georgia","13157","120.6","105.3","137.6","231"
"Sumner, Tennessee","47165","120.6","111.3","130.4","658"
"Jackson, Mississippi","28059","120.6","110.2","131.8","516"
"Kane, Illinois","17089","120.6","114.9","126.5","1751"
"Coahoma, Mississippi","28027","120.6","95.6","150.0","87"
"Okeechobee, Florida","12093","120.6","101.3","142.9","153"
"Franklin, Vermont","50011","120.6","103.1","140.4","180"
"Suwannee, Florida","12121","120.5","102.2","141.4","178"
"Adams, Colorado","8001","120.5","114.2","127.2","1401"
"Boone, Iowa","19015","120.5","97.9","147.2","109"
"Washington, New York","36115","120.5","105.2","137.6","248"
"Saluda, South Carolina","45081","120.5","93.3","153.4","75"
"Hays, Texas","48209","120.4","110.3","131.2","554"
"Saline, Missouri","29195","120.4","96.4","149.1","94"
"Craig, Virginia","51045","120.4","74.0","189.6","24"
"Greene, Tennessee","47059","120.3","106.5","135.7","304"
"Ray, Missouri","29177","120.3","96.4","148.8","94"
