Incidence, US by County, All Races, All Cancer Sites (Both Sexes), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Kidder, North Dakota","38043","502.1","394.9","631.8","91"
"Harrison, West Virginia","54033","502.1","481.3","523.6","2336"
"Noxubee, Mississippi","28103","502.1","447.5","561.7","324"
"Bienville, Louisiana","22013","502.0","456.0","551.7","475"
"Perry, Tennessee","47135","502.0","442.0","568.4","283"
"Hardeman, Tennessee","47069","502.0","467.8","538.2","838"
"Lewis and Clark, Montana","30049","502.0","479.9","524.9","2139"
"Des Moines, Iowa","19057","501.9","474.8","530.2","1398"
"Forsyth, Georgia","13117","501.8","487.6","516.3","5071"
"Yates, New York","36123","501.8","466.5","539.1","841"
"Mercer, North Dakota","38057","501.8","443.5","566.3","296"
"Cross, Arkansas","5037","501.8","459.1","547.6","539"
"Davie, North Carolina","37059","501.6","475.5","528.9","1487"
"Rowan, North Carolina","37159","501.6","486.5","517.0","4407"
"Scott, Missouri","29201","501.6","473.3","531.3","1230"
"Marshall, Illinois","17123","501.4","454.4","552.5","460"
"Marion, West Virginia","54049","501.3","478.1","525.4","1882"
"Simpson, Kentucky","21213","501.3","459.4","546.2","553"
"Bureau, Illinois","17011","501.3","472.2","532.0","1210"
"Broome, New York","36007","501.3","488.5","514.4","6368"
"Tazewell, Illinois","17179","501.3","486.1","516.9","4351"
"Broadwater, Montana","30007","501.2","432.7","578.8","221"
"Clallam, Washington","53009","501.1","482.1","520.7","3257"
"Lawrence, Pennsylvania","42073","501.1","482.9","519.9","3201"
"Henderson, Kentucky","21101","501.0","474.9","528.3","1461"
"Pearl River, Mississippi","28109","500.9","477.1","525.7","1781"
"Philadelphia, Pennsylvania","42101","500.8","495.9","505.8","41291"
"Franklin, Georgia","13119","500.6","463.9","539.6","739"
"Loudon, Tennessee","47105","500.6","477.4","524.8","2062"
"Mercer, Pennsylvania","42085","500.5","484.6","516.9","4096"
"Covington, Mississippi","28031","500.5","459.8","544.1","583"
"Greenbrier, West Virginia","54025","500.5","472.3","530.2","1309"
"Lamar, Alabama","1075","500.4","456.2","548.2","512"
"Lincoln, Montana","30053","500.1","463.7","539.1","862"
"McDowell, North Carolina","37111","500.0","474.6","526.5","1565"
"Scotland, North Carolina","37165","499.9","470.0","531.2","1110"
"Lee, Iowa","19111","499.9","470.9","530.4","1203"
"West Baton Rouge, Louisiana","22121","499.8","462.9","539.1","711"
"Rolette, North Dakota","38079","499.8","446.6","557.6","341"
"Roane, West Virginia","54087","499.7","455.3","547.5","517"
"Madison, New York","36053","499.5","478.4","521.3","2282"
"Aurora, South Dakota","46003","499.4","401.2","616.5","98"
"Kingfisher, Oklahoma","40073","499.4","453.9","548.4","460"
"Ben Hill, Georgia","13017","499.4","456.2","545.7","521"
"Wetzel, West Virginia","54103","499.3","457.4","544.3","586"
"Hitchcock, Nebraska","31087","499.2","400.5","617.1","109"
"Wexford, Michigan","26165","499.1","468.8","531.0","1089"
"Knott, Kentucky","21119","499.1","454.5","547.1","501"
"Bell, Kentucky","21013","499.0","466.1","533.7","910"
"Hamilton, Iowa","19079","498.9","455.3","546.0","531"
"Elmore, Alabama","1051","498.9","478.2","520.4","2293"
"Franklin, Louisiana","22041","498.9","460.1","540.4","646"
"Woodbury, Iowa","19193","498.9","480.3","518.1","2845"
"Gallatin, Illinois","17059","498.6","425.4","581.9","188"
"Stephens, Georgia","13257","498.5","464.2","534.9","847"
"Grundy, Tennessee","47061","498.5","452.8","548.0","474"
"Houston, Tennessee","47083","498.5","439.9","563.4","285"
"Jackson, Kentucky","21109","498.5","450.1","551.0","415"
"Edmunds, South Dakota","46045","498.4","415.5","594.5","144"
"Craven, North Carolina","37049","498.4","480.7","516.6","3216"
"Clay, Iowa","19041","498.4","456.6","543.3","583"
"Hall, Georgia","13139","498.4","484.7","512.3","5180"
"Butts, Georgia","13035","498.4","461.4","537.8","701"
"Nance, Nebraska","31125","498.2","408.0","603.7","125"
"Scott, Kentucky","21209","498.0","470.1","527.1","1270"
"Orange, New York","36071","497.8","487.9","507.9","10044"
"Cheatham, Tennessee","47021","497.8","468.1","529.0","1145"
"Crawford, Indiana","18025","497.8","445.1","555.5","357"
"St. Tammany, Louisiana","22103","497.8","486.2","509.6","7495"
"Polk, Tennessee","47139","497.7","456.4","542.0","582"
"Muskogee, Oklahoma","40101","497.7","476.1","519.9","2110"
"Scioto, Ohio","39145","497.7","477.6","518.5","2433"
"Columbia, Florida","12023","497.6","476.6","519.5","2237"
"Strafford, New Hampshire","33017","497.6","480.8","514.8","3514"
"Livingston, New York","36051","497.6","475.3","520.7","2009"
"Wyoming, Pennsylvania","42131","497.5","464.9","531.9","961"
"Surry, Virginia","51181","497.4","433.1","569.8","248"
"Morrow, Ohio","39117","497.4","467.6","528.6","1105"
"Blaine, Nebraska","31009","497.4","269.1","857.0","16"
"Adams, Nebraska","31001","497.3","465.1","531.3","961"
"Juneau, Wisconsin","55057","497.3","464.9","531.6","940"
"Pawnee, Nebraska","31133","497.3","397.5","617.5","113"
"Morgan, Missouri","29141","497.2","460.1","536.9","773"
"Muhlenberg, Kentucky","21177","497.2","466.7","529.4","1040"
"Northumberland, Pennsylvania","42097","497.1","479.5","515.1","3307"
"Calhoun, Arkansas","5013","497.1","427.4","576.5","193"
"Richland, Illinois","17159","497.1","454.4","543.0","542"
"Deuel, South Dakota","46039","497.0","418.7","587.2","156"
"Warren, Illinois","17187","496.9","454.2","542.8","545"
"Union, Illinois","17181","496.8","456.8","539.6","620"
"Carroll, Georgia","13045","496.8","478.6","515.6","2925"
"Montgomery, Illinois","17135","496.5","465.3","529.5","1002"
"Lee, South Carolina","45061","496.5","454.8","541.3","565"
"Marion, Iowa","19125","496.4","465.6","528.7","1027"
"Colonial Heights, Virginia","51570","496.4","455.8","539.8","599"
"Washington, Mississippi","28151","496.3","469.4","524.4","1365"
"Lycoming, Pennsylvania","42081","496.3","479.9","513.1","3769"
"Dubuque, Iowa","19061","496.1","477.9","514.9","2974"
"Cleveland, Arkansas","5025","496.1","438.4","559.9","287"
"Lee, North Carolina","37105","496.0","472.7","520.2","1775"
"Cleburne, Arkansas","5023","496.0","464.2","529.6","1050"
"Cook, Georgia","13075","495.9","452.4","542.5","496"
"Somerset, Maryland","24039","495.8","460.3","533.5","760"
"Glenn, California","6021","495.8","461.4","532.1","805"
"Atlantic, New Jersey","34001","495.8","485.0","506.8","8496"
"Garland, Arkansas","5051","495.7","478.9","513.1","3666"
"Boone, Iowa","19015","495.7","462.1","531.3","867"
"Morgan, Georgia","13211","495.6","455.6","538.5","607"
"Henderson, Texas","48213","495.6","476.6","515.1","2871"
"Columbia, New York","36021","495.6","474.5","517.5","2322"
"Putnam, Georgia","13237","495.5","459.8","533.5","814"
"Grainger, Tennessee","47057","495.5","460.2","533.0","799"
"Acadia, Louisiana","22001","495.5","472.0","519.9","1744"
"Halifax, North Carolina","37083","495.4","471.9","519.8","1800"
"Calhoun, Mississippi","28013","495.4","450.2","544.2","469"
"Franklin, Missouri","29071","495.1","477.5","513.3","3159"
"Fayette, Ohio","39047","495.1","462.4","529.6","900"
"Washington, Georgia","13303","495.1","456.7","536.0","646"
"Lawrence, Mississippi","28077","495.0","446.1","548.0","400"
"Musselshell, Montana","30065","495.0","419.4","582.2","186"
"Worcester, Maryland","24047","494.9","472.1","518.6","2142"
"Brookings, South Dakota","46011","494.9","458.8","533.1","733"
"Peoria, Illinois","17143","494.8","481.4","508.5","5468"
"Washington, New York","36115","494.8","473.1","517.4","2072"
"Windham, Connecticut","9015","494.8","478.1","512.0","3539"
"Macomb, Michigan","26099","494.7","488.6","500.8","26598"
"Caldwell, Louisiana","22021","494.6","440.2","554.1","316"
"Crawford, Pennsylvania","42039","494.5","476.1","513.5","2962"
"Harrison, Mississippi","28047","494.5","481.2","508.1","5479"
"Flagler, Florida","12035","494.4","478.8","510.6","4644"
"Morton, North Dakota","38059","494.3","461.1","529.4","869"
"Shoshone, Idaho","16079","494.3","447.2","545.5","466"
"Keith, Nebraska","31101","494.3","436.9","557.9","323"
"Marion, Tennessee","47115","494.2","462.3","527.9","972"
"Shelby, Iowa","19165","494.2","446.6","546.1","449"
"Lee, Mississippi","28081","494.2","474.1","514.9","2358"
"Oglethorpe, Georgia","13221","494.1","449.1","542.8","470"
"Mason, Washington","53045","494.1","473.1","515.9","2342"
"Wheeler, Oregon","41069","494.1","365.4","666.1","69"
"Pope, Illinois","17151","494.1","414.6","586.9","172"
"Arenac, Michigan","26011","494.1","452.3","539.3","603"
"Milwaukee, Wisconsin","55079","494.1","487.7","500.4","24589"
"Ouachita, Louisiana","22073","494.0","478.9","509.5","4212"
"McCracken, Kentucky","21145","494.0","472.8","516.1","2186"
"Alamance, North Carolina","37001","494.0","479.9","508.5","4808"
"Cass, Iowa","19029","493.9","449.4","542.0","506"
"Macon, Alabama","1087","493.7","453.9","536.3","633"
"Washington, Illinois","17189","493.7","449.5","541.4","490"
"Trousdale, Tennessee","47169","493.7","433.4","560.3","253"
"Ouachita, Arkansas","5103","493.7","459.8","529.6","857"
"Webster, Kentucky","21233","493.7","446.2","545.2","418"
"Sevier, Tennessee","47155","493.5","475.8","511.6","3177"
"Merrimack, New Hampshire","33013","493.4","478.8","508.2","4733"
"Pierce, Washington","53053","493.4","486.7","500.1","22171"
"Putnam, Florida","12107","493.4","473.8","513.7","2677"
"Douglas, Illinois","17041","493.3","453.8","535.4","612"
"Kanawha, West Virginia","54039","493.2","480.6","506.0","6376"
"Worth, Missouri","29227","493.2","382.6","629.8","80"
"Hawkins, Tennessee","47073","493.2","470.6","516.7","1938"
"Erie, Ohio","39043","492.9","473.6","512.9","2690"
"Jefferson, Tennessee","47089","492.8","469.3","517.3","1780"
"Humboldt, Iowa","19091","492.8","439.1","551.8","341"
"Grand Traverse, Michigan","26055","492.8","474.7","511.4","3008"
"Ross, Ohio","39141","492.7","472.7","513.5","2367"
"Queen Anne's, Maryland","24035","492.6","467.6","518.8","1577"
"Evangeline, Louisiana","22039","492.6","461.1","525.8","945"
"Escambia, Florida","12033","492.6","482.3","503.1","9192"
"Jennings, Indiana","18079","492.6","458.3","529.0","813"
"Thayer, Nebraska","31169","492.5","418.8","576.6","200"
"Scott, Tennessee","47151","492.5","454.4","533.1","649"
"Suwannee, Florida","12121","492.3","466.9","518.9","1521"
"Guernsey, Ohio","39059","492.0","464.5","520.9","1290"
"Baltimore, Maryland","24005","492.0","485.7","498.3","25121"
"McClain, Oklahoma","40087","492.0","462.4","523.1","1077"
"Rush, Indiana","18139","491.9","450.0","536.8","541"
"Saline, Arkansas","5125","491.9","475.5","508.8","3539"
"Will, Illinois","17197","491.9","484.3","499.5","17125"
"Washington, Louisiana","22117","491.7","465.9","518.6","1459"
"Gem, Idaho","16045","491.7","451.3","535.1","608"
"Knox, Ohio","39083","491.6","469.0","515.2","1890"
"Nantucket, Massachusetts","25019","491.4","436.8","551.1","308"
"Obion, Tennessee","47131","491.3","461.0","523.3","1049"
"Davison, South Dakota","46035","491.3","451.6","533.7","618"
"Lafourche, Louisiana","22057","491.2","472.7","510.2","2767"
"Chattahoochee, Georgia","13053","491.2","400.9","594.3","114"
"Sumter, Georgia","13261","491.2","458.4","525.7","884"
"Walworth, Wisconsin","55127","491.1","473.4","509.3","3106"
"Clark, South Dakota","46025","491.0","402.3","594.6","126"
"Polk, Florida","12105","491.0","484.2","497.8","21690"
"Marinette, Wisconsin","55075","491.0","465.7","517.5","1587"
"Harnett, North Carolina","37085","490.9","473.3","509.0","3043"
"Monroe, Iowa","19135","490.9","432.2","556.0","271"
"Fentress, Tennessee","47049","490.9","451.4","533.3","635"
"Clay, North Carolina","37043","490.9","442.1","544.5","464"
"Bucks, Pennsylvania","42017","490.9","484.0","498.0","20404"
"Effingham, Illinois","17049","490.7","460.5","522.4","1050"
"Graves, Kentucky","21083","490.7","462.2","520.5","1177"
"Pontotoc, Oklahoma","40123","490.6","461.6","521.0","1113"
"Wayne, West Virginia","54099","490.6","464.1","518.3","1381"
"Marquette, Wisconsin","55077","490.5","448.6","535.6","598"
"Davidson, North Carolina","37057","490.5","476.9","504.4","5197"
"Hancock, Indiana","18059","490.5","469.3","512.5","2120"
"Pickaway, Ohio","39129","490.5","466.8","515.3","1646"
"Lauderdale, Tennessee","47097","490.5","455.4","527.5","761"
"Carroll, Maryland","24013","490.4","476.6","504.5","5109"
"Butler, Pennsylvania","42019","490.4","477.6","503.4","6015"
"Pasquotank, North Carolina","37139","490.1","461.8","519.9","1174"
"Lanier, Georgia","13173","490.1","431.1","555.0","263"
"Gallia, Ohio","39053","490.1","459.1","522.9","985"
"Autauga, Alabama","1001","490.1","465.6","515.7","1538"
"Iroquois, Illinois","17075","490.1","459.1","522.9","1013"
"Craighead, Arkansas","5031","490.0","471.1","509.4","2626"
"Pike, Mississippi","28113","490.0","461.9","519.5","1190"
"Greene, Tennessee","47059","490.0","469.8","510.9","2408"
"Assumption, Louisiana","22007","490.0","453.3","529.1","700"
"Pulaski, Illinois","17153","490.0","421.7","567.3","204"
"Larue, Kentucky","21123","489.9","444.2","539.2","446"
"Hancock, Maine","23009","489.9","467.9","512.8","2112"
"Webster, Mississippi","28155","489.9","435.1","550.1","309"
"Dixie, Florida","12029","489.9","450.2","532.6","628"
"Armstrong, Pennsylvania","42005","489.8","469.5","510.8","2418"
"Okmulgee, Oklahoma","40111","489.8","461.9","518.9","1228"
"Nuckolls, Nebraska","31129","489.8","413.1","578.6","180"
"Beadle, South Dakota","46005","489.8","447.9","534.8","549"
"Walthall, Mississippi","28147","489.8","445.7","537.5","482"
"Dewey, South Dakota","46041","489.7","403.4","588.4","119"
"Meriwether, Georgia","13199","489.7","453.2","528.5","728"
"Ballard, Kentucky","21007","489.6","431.7","553.8","279"
"Baltimore, Maryland","24510","489.5","481.8","497.3","16316"
"Cedar, Iowa","19031","489.5","449.5","532.4","600"
"Wayne, Georgia","13305","489.4","456.3","524.3","844"
"McLean, North Dakota","38055","489.4","436.5","547.5","358"
"Preble, Ohio","39135","489.3","462.5","517.4","1333"
"Stokes, North Carolina","37169","489.3","464.9","514.8","1623"
"Lyon, Kentucky","21143","489.3","435.5","549.1","335"
"Linn, Iowa","19113","489.2","476.8","501.8","6130"
"Kenosha, Wisconsin","55059","489.1","474.5","504.0","4501"
"Drew, Arkansas","5043","489.1","448.1","533.1","551"
"Clay, Indiana","18021","489.0","455.2","524.7","820"
"Coahoma, Mississippi","28027","489.0","451.4","529.0","660"
"Black Hawk, Iowa","19013","488.9","472.7","505.5","3711"
"Kootenai, Idaho","16055","488.9","474.5","503.6","4648"
"Washburn, Wisconsin","55129","488.9","448.8","532.2","642"
"Lamar, Georgia","13171","488.9","447.6","533.2","552"
"Gregg, Texas","48183","488.9","472.2","506.0","3371"
"Buena Vista, Virginia","51530","488.7","422.4","563.4","206"
"Boone, Arkansas","5009","488.7","461.3","517.4","1275"
"Casey, Kentucky","21045","488.6","445.9","534.6","512"
"Tipton, Indiana","18159","488.6","445.1","535.5","509"
"Fall River, South Dakota","46047","488.6","427.5","557.3","293"
"Tioga, New York","36107","488.6","464.3","513.9","1645"
"Marshall, Iowa","19127","488.5","461.0","517.2","1271"
"Jackson, Iowa","19097","488.5","450.3","529.3","667"
"Shelby, Illinois","17173","488.5","453.3","526.1","787"
"Tioga, Pennsylvania","42117","488.4","462.6","515.4","1464"
"Faulk, South Dakota","46049","488.2","385.6","613.1","91"
"Highland, Ohio","39071","488.2","461.6","515.9","1334"
"Douglas, Nebraska","31055","488.2","479.8","496.8","13435"
"Marion, Ohio","39101","488.2","466.6","510.6","2023"
"Clark, Indiana","18019","488.0","471.0","505.5","3270"
"Mathews, Virginia","51115","487.9","434.5","547.4","391"
"Morris, New Jersey","34027","487.9","479.9","495.9","15148"
"Allegheny, Pennsylvania","42003","487.8","482.9","492.9","39637"
"Westmoreland, Pennsylvania","42129","487.8","479.0","496.7","13044"
"Prentiss, Mississippi","28117","487.8","453.4","524.3","779"
"Cameron, Pennsylvania","42023","487.7","416.1","570.2","198"
"Lewis, New York","36049","487.7","454.4","522.9","850"
"Stewart, Tennessee","47161","487.7","442.2","537.0","456"
"Vermilion, Louisiana","22113","487.6","464.1","512.0","1673"
"Allen, Louisiana","22003","487.6","452.0","525.4","711"
"Panola, Mississippi","28107","487.5","456.4","520.1","968"
"Mason, West Virginia","54053","487.5","455.4","521.4","934"
"Pulaski, Arkansas","5119","487.4","478.0","497.0","10769"
"St. Johns, Florida","12109","487.4","476.0","499.1","7425"
"Wayne, North Carolina","37191","487.4","471.1","504.1","3549"
"Beaver, Pennsylvania","42007","487.3","474.3","500.6","5905"
"Peach, Georgia","13225","487.3","452.3","524.5","760"
"Gaston, North Carolina","37071","487.2","474.9","499.7","6280"
"Union, Ohio","39159","487.0","460.8","514.4","1356"
"Carbon, Pennsylvania","42025","487.0","466.4","508.4","2280"
"Bullock, Alabama","1011","487.0","432.4","546.8","302"
"Humphreys, Mississippi","28053","486.9","426.8","553.5","252"
"Laurens, South Carolina","45059","486.9","465.7","509.0","2105"
"Bond, Illinois","17005","486.9","445.8","531.1","542"
"Monroe, Pennsylvania","42089","486.8","473.1","500.8","5176"
"Calcasieu, Louisiana","22019","486.8","473.6","500.2","5435"
"Oscoda, Michigan","26135","486.8","429.5","550.5","341"
"Jones, Georgia","13169","486.8","453.6","521.9","845"
"Washington, Rhode Island","44009","486.7","471.3","502.5","4236"
"Caroline, Maryland","24011","486.6","455.6","519.2","968"
"Fremont, Iowa","19071","486.6","426.0","554.3","264"
"Morgan, Kentucky","21175","486.6","438.1","539.4","386"
"Greene, Pennsylvania","42059","486.6","458.3","516.4","1183"
"Bell, Texas","48027","486.3","474.7","498.0","7014"
"Plymouth, Massachusetts","25023","486.3","478.6","494.2","15935"
"Jefferson Davis, Louisiana","22053","486.2","454.6","519.4","919"
"Pondera, Montana","30073","486.2","417.3","564.0","203"
"Berks, Pennsylvania","42011","486.2","477.5","495.1","12453"
"Fayette, Kentucky","21067","486.1","475.1","497.3","7766"
"Johnson, Nebraska","31097","485.9","414.4","567.5","175"
"Irwin, Georgia","13155","485.9","430.2","547.2","286"
"Perry, Illinois","17145","485.9","448.8","525.4","668"
"Lenoir, North Carolina","37107","485.9","463.4","509.1","1907"
"Benton, Indiana","18007","485.9","428.2","549.7","270"
"Lafayette, Louisiana","22055","485.9","473.2","498.9","5857"
"Wheeler, Texas","48483","485.8","413.3","568.1","172"
"Henry, Georgia","13151","485.8","472.0","499.8","5148"
"Henry, Iowa","19087","485.8","447.3","527.0","626"
"Rockland, New York","36087","485.7","475.4","496.0","8971"
"Stoddard, Missouri","29207","485.7","454.9","518.2","985"
"Androscoggin, Maine","23001","485.7","468.8","503.1","3287"
"Salem, Virginia","51775","485.7","451.6","521.9","812"
"Monroe, Tennessee","47123","485.6","460.7","511.7","1549"
"Blair, Pennsylvania","42013","485.6","470.5","501.2","4245"
"Steuben, New York","36101","485.5","468.2","503.4","3185"
"Greene, Georgia","13133","485.5","446.0","528.0","696"
"King and Queen, Virginia","51097","485.4","423.4","554.9","250"
"Missaukee, Michigan","26113","485.4","442.0","532.2","508"
"Sandusky, Ohio","39143","485.4","463.2","508.6","1904"
"Hand, South Dakota","46059","485.4","391.7","596.3","121"
"Clark, Ohio","39023","485.4","470.6","500.7","4339"
"Jackson, Arkansas","5067","485.3","444.5","529.1","546"
"Caswell, North Carolina","37033","485.3","451.3","521.5","822"
"Prairie, Arkansas","5117","485.3","428.9","547.8","306"
"Ashland, Wisconsin","55003","485.2","442.5","531.2","516"
"Berkeley, West Virginia","54003","485.2","467.5","503.4","3038"
"Randolph, Illinois","17157","485.0","455.4","516.2","1057"
"Jay, Indiana","18075","484.9","447.0","525.3","636"
"Creek, Oklahoma","40037","484.9","464.2","506.3","2183"
"Hancock, Mississippi","28045","484.9","459.8","511.2","1500"
"Independence, Arkansas","5063","484.9","456.5","514.6","1139"
"Trinity, Texas","48455","484.8","442.2","530.9","577"
"Muscogee, Georgia","13215","484.7","471.0","498.7","4918"
"Lyon, Iowa","19119","484.7","434.4","539.6","364"
"Okeechobee, Florida","12093","484.7","458.1","512.5","1311"
"Fannin, Georgia","13111","484.6","452.7","518.5","1042"
"Snohomish, Washington","53061","484.5","477.6","491.5","19952"
"Pulaski, Missouri","29169","484.5","453.1","517.5","920"
"Pickens, Alabama","1107","484.5","446.1","525.5","634"
"Roosevelt, Montana","30085","484.4","424.8","550.0","257"
"Tallahatchie, Mississippi","28135","484.3","437.1","535.5","395"
"Avery, North Carolina","37011","484.3","445.7","525.8","615"
"Plymouth, Iowa","19149","484.3","449.9","520.9","798"
"Rock, Wisconsin","55105","484.3","470.3","498.7","4718"
"Venango, Pennsylvania","42121","484.2","461.2","508.1","1883"
"Langlade, Wisconsin","55067","484.2","447.3","523.6","730"
"Montgomery, Pennsylvania","42091","484.1","477.9","490.3","25204"
"Valley, Montana","30105","484.1","425.2","549.6","271"
"Putnam, Tennessee","47141","484.1","463.4","505.5","2157"
"Dorchester, Maryland","24019","484.1","454.8","515.0","1117"
"Thurston, Washington","53067","484.0","473.1","495.2","7866"
"Ottawa, Ohio","39123","484.0","458.6","510.6","1571"
"Paulding, Georgia","13223","484.0","466.9","501.6","3340"
"Clark, Illinois","17023","484.0","442.3","528.9","532"
"New Castle, Delaware","10003","484.0","476.2","491.9","15363"
"Jefferson, Louisiana","22051","483.9","475.3","492.5","12919"
"Clayton, Georgia","13063","483.9","470.2","498.0","5489"
"Tehama, California","6103","483.9","462.5","506.2","2048"
"Scott, Iowa","19163","483.9","470.1","498.1","4857"
"Caldwell, North Carolina","37027","483.8","465.2","503.1","2711"
"Jefferson, Missouri","29099","483.7","471.3","496.4","6135"
"Nottoway, Virginia","51135","483.7","441.6","529.0","511"
"Nemaha, Nebraska","31127","483.7","420.1","554.9","227"
"Southampton, Virginia","51175","483.6","444.9","525.2","628"
"Grundy, Iowa","19075","483.6","437.6","533.6","436"
"Washington, Wisconsin","55131","483.6","468.6","499.1","4157"
"Schenectady, New York","36093","483.6","469.4","498.2","4679"
"Essex, Vermont","50009","483.6","416.7","559.4","232"
"Raleigh, West Virginia","54081","483.5","464.2","503.5","2548"
"Effingham, Georgia","13103","483.5","457.2","511.0","1366"
"Dixon, Nebraska","31051","483.4","413.4","562.6","192"
"Floyd, Indiana","18043","483.3","462.6","504.7","2176"
"Columbia, Wisconsin","55021","483.3","460.4","507.2","1774"
"Jefferson, Mississippi","28063","483.2","420.1","553.5","223"
"Chippewa, Wisconsin","55017","483.1","461.3","505.8","1946"
"Craig, Oklahoma","40035","483.1","439.9","529.8","487"
"Faulkner, Arkansas","5045","483.1","464.9","501.8","2773"
"Barnstable, Massachusetts","25001","483.0","472.3","494.1","9505"
"Accomack, Virginia","51001","482.9","454.5","512.9","1206"
"Cherokee, North Carolina","37039","482.9","453.1","514.5","1179"
"Iberia, Louisiana","22045","482.8","461.1","505.2","1958"
"Chattooga, Georgia","13055","482.8","448.3","519.5","760"
"Cass, Nebraska","31025","482.8","448.4","519.4","787"
"Troup, Georgia","13285","482.7","460.5","505.6","1867"
"Madison, Illinois","17119","482.7","471.9","493.7","8005"
"Sheridan, North Dakota","38083","482.7","365.2","640.0","66"
"Warren, Pennsylvania","42123","482.6","456.5","509.9","1442"
"Bath, Virginia","51017","482.5","409.5","567.0","178"
"Stanly, North Carolina","37167","482.5","460.5","505.3","1924"
"McNairy, Tennessee","47109","482.5","450.3","516.6","894"
"Meigs, Ohio","39105","482.3","447.3","519.5","757"
"Volusia, Florida","12127","482.3","475.1","489.5","19695"
"Medina, Ohio","39103","482.2","469.0","495.8","5324"
"Covington, Alabama","1039","482.2","454.6","511.1","1250"
"West Feliciana, Louisiana","22125","482.1","437.3","530.6","462"
"Keokuk, Iowa","19107","481.9","430.4","538.4","359"
"Hinds, Mississippi","28049","481.9","469.7","494.4","6206"
"Jasper, Texas","48241","481.9","453.0","512.2","1129"
"Pickens, South Carolina","45077","481.8","465.3","498.8","3407"
"Adams, Wisconsin","55001","481.7","448.0","517.8","909"
"Henry, Tennessee","47079","481.7","453.4","511.5","1192"
"Adams, Pennsylvania","42001","481.7","465.0","499.0","3359"
"Mercer, West Virginia","54055","481.6","460.1","503.9","2086"
"York, Pennsylvania","42133","481.6","473.2","490.0","13315"
"Caldwell, Kentucky","21033","481.6","434.9","532.4","425"
"Otsego, New York","36077","481.6","459.4","504.8","1997"
"Payette, Idaho","16075","481.6","445.3","520.1","690"
"Litchfield, Connecticut","9005","481.5","469.2","494.2","6389"
"Natchitoches, Louisiana","22069","481.5","452.1","512.4","1063"
"Lee, Illinois","17103","481.5","453.1","511.3","1148"
"Clinton, Iowa","19045","481.4","456.8","507.1","1550"
"Howard, Indiana","18067","481.4","462.5","501.0","2604"
"Tulsa, Oklahoma","40143","481.4","473.9","488.9","16421"
"Foard, Texas","48155","481.4","328.4","684.6","42"
"Lincoln, Georgia","13181","481.4","424.3","545.0","296"
"Clark, Arkansas","5019","481.3","442.6","522.6","613"
"Morgan, Tennessee","47129","481.2","444.4","520.4","669"
"Brown, Ohio","39015","481.2","455.4","508.1","1374"
"Phillips, Montana","30071","481.1","403.7","570.9","154"
"Jefferson, Washington","53031","481.1","453.2","510.6","1529"
"Pottawattamie, Iowa","19155","481.1","462.9","499.9","2793"
"Guilford, North Carolina","37081","481.0","472.9","489.2","14049"
"Oakland, Michigan","26125","480.9","475.9","486.0","36713"
"Grant, Wisconsin","55043","480.9","455.9","506.9","1499"
"Sharp, Arkansas","5135","480.9","441.8","523.0","659"
"Fayette, Pennsylvania","42051","480.9","466.5","495.7","4593"
"Sumter, South Carolina","45085","480.9","463.4","498.9","2993"
"Copiah, Mississippi","28029","480.8","448.1","515.5","857"
"Macon, Tennessee","47111","480.8","444.1","519.9","667"
"Shiawassee, Michigan","26155","480.8","460.0","502.4","2144"
"Boone, Kentucky","21015","480.8","463.7","498.4","3170"
"Cass, North Dakota","38017","480.7","465.0","496.7","3784"
"Lowndes, Mississippi","28087","480.7","457.3","505.0","1662"
"Jefferson, Ohio","39081","480.7","460.1","502.0","2301"
"Westchester, New York","36119","480.7","475.1","486.4","28854"
"Oliver, North Dakota","38065","480.6","360.5","631.3","65"
"Pike, Georgia","13231","480.6","438.9","525.4","513"
"Sequatchie, Tennessee","47153","480.6","437.0","527.8","485"
"Tyrrell, North Carolina","37177","480.5","401.7","571.8","139"
"Walton, Georgia","13297","480.4","461.1","500.2","2449"
"East Baton Rouge, Louisiana","22033","480.4","471.3","489.7","11122"
"St. Bernard, Louisiana","22087","480.3","449.9","512.0","1016"
"Dare, North Carolina","37055","480.3","452.3","509.8","1227"
"York, Maine","23031","480.1","468.3","492.3","6732"
"Newton, Mississippi","28101","480.0","442.0","520.5","613"
"Grant, South Dakota","46051","480.0","420.4","546.6","257"
"Menifee, Kentucky","21165","479.8","413.5","554.4","209"
"Moore, North Carolina","37125","479.8","463.0","497.2","3493"
"Blount, Tennessee","47009","479.8","464.8","495.2","4142"
"Champaign, Ohio","39021","479.8","452.2","508.8","1197"
"Caroline, Virginia","51033","479.7","447.6","513.6","873"
"Bradford, Pennsylvania","42015","479.7","458.4","501.9","2083"
"Cabarrus, North Carolina","37025","479.7","466.2","493.4","4988"
"St. Lawrence, New York","36089","479.7","462.9","496.9","3266"
"Lincoln, North Carolina","37109","479.6","460.4","499.6","2481"
"Cocke, Tennessee","47029","479.6","451.6","509.1","1203"
"Tallapoosa, Alabama","1123","479.6","453.5","506.9","1394"
"Mercer, Missouri","29129","479.6","396.6","576.7","128"
"Claiborne, Louisiana","22027","479.5","438.0","524.1","516"
"Middlesex, Connecticut","9007","479.5","466.4","493.0","5485"
