Demographics, US by County, Poverty, Families Below Poverty (Both Sexes - 2014 to 2018), 2014 - 2018
Area,County FIPS,Percent
"Henry, Kentucky","21103","14.4"
"Hale, Texas","48189","14.4"
"Henry, Missouri","29083","14.4"
"Polk, Georgia","13233","14.4"
"Gem, Idaho","16045","14.4"
"Jasper, Georgia","13159","14.4"
"Graham, North Carolina","37075","14.4"
"Gallatin, Illinois","17059","14.4"
"Walker, Alabama","1127","14.3"
"Okanogan, Washington","53047","14.3"
"Sequatchie, Tennessee","47153","14.3"
"Wayne, Georgia","13305","14.3"
"Grant, Louisiana","22043","14.3"
"Dent, Missouri","29065","14.3"
"Marion, Tennessee","47115","14.3"
"Lake, Michigan","26085","14.3"
"Howard, Texas","48227","14.3"
"Decatur, Tennessee","47039","14.3"
"Prowers, Colorado","8099","14.3"
"Chattahoochee, Georgia","13053","14.3"
"Chattooga, Georgia","13055","14.3"
"Randolph, Alabama","1111","14.3"
"Chautauqua, Kansas","20019","14.3"
"Lawrence, Tennessee","47099","14.2"
"Cumberland, Virginia","51049","14.2"
"Ashtabula, Ohio","39007","14.2"
"Chouteau, Montana","30015","14.2"
"Rockingham, North Carolina","37157","14.2"
"Clark, Idaho","16033","14.2"
"Van Buren, Arkansas","5141","14.2"
"Marion, Arkansas","5089","14.2"
"Mecklenburg, Virginia","51117","14.2"
"Walker, Texas","48471","14.2"
"Vinton, Ohio","39163","14.2"
"Polk, Texas","48373","14.2"
"Marshall, Mississippi","28093","14.2"
"Yakima, Washington","53077","14.2"
"Phelps, Missouri","29161","14.1"
"Grainger, Tennessee","47057","14.1"
"Uvalde, Texas","48463","14.1"
"Pierce, North Dakota","38069","14.1"
"Massac, Illinois","17127","14.1"
"Johnston, Oklahoma","40069","14.1"
"Pike, Ohio","39131","14.1"
"DeKalb, Tennessee","47041","14.1"
"Grant, Kentucky","21081","14.1"
"Osceola, Michigan","26133","14.1"
"Minidoka, Idaho","16067","14.1"
"Camp, Texas","48063","14.1"
"Marion, Indiana","18097","14.1"
"Long, Georgia","13183","14.1"
"Jefferson, Illinois","17081","14.1"
"Sussex, Virginia","51183","14.1"
"Houston, Alabama","1069","14.0"
"Klamath, Oregon","41035","14.0"
"Franklin, Mississippi","28037","14.0"
"Rio Grande, Colorado","8105","14.0"
"Taos, New Mexico","35055","14.0"
"Madison, Arkansas","5087","14.0"
"Jackson, Oklahoma","40065","14.0"
"Delaware, Oklahoma","40041","14.0"
"Henderson, Tennessee","47077","14.0"
"Randolph, West Virginia","54083","14.0"
"Marion, Illinois","17121","14.0"
"Winkler, Texas","48495","13.9"
"Alcorn, Mississippi","28003","13.9"
"Sabine, Louisiana","22085","13.9"
"Benton, Tennessee","47005","13.9"
"Lewis, Tennessee","47101","13.9"
"Fayette, Illinois","17051","13.9"
"Dakota, Nebraska","31043","13.9"
"Lawrence, Illinois","17101","13.9"
"Crockett, Tennessee","47033","13.9"
"Monroe, West Virginia","54063","13.9"
"Jessamine, Kentucky","21113","13.9"
"Treutlen, Georgia","13283","13.9"
"Gregg, Texas","48183","13.9"
"Craig, Oklahoma","40035","13.8"
"Covington, Alabama","1039","13.8"
"Burke, North Carolina","37023","13.8"
"Woodson, Kansas","20207","13.8"
"Mahnomen, Minnesota","27087","13.8"
"Umatilla, Oregon","41059","13.8"
"Bowie, Texas","48037","13.8"
"Breckinridge, Kentucky","21027","13.8"
"Wharton, Texas","48481","13.8"
"Smyth, Virginia","51173","13.8"
"Gratiot, Michigan","26057","13.8"
"Haralson, Georgia","13143","13.8"
"Hughes, Oklahoma","40063","13.8"
"Kearny, Kansas","20093","13.7"
"Roberts, South Dakota","46109","13.7"
"Lynchburg, Virginia","51680","13.7"
"Wichita, Texas","48485","13.7"
"Vernon, Louisiana","22115","13.7"
"Lake and Peninsula, Alaska","2164","13.7"
"San Bernardino, California","6071","13.7"
"Pushmataha, Oklahoma","40127","13.7"
"Cass, Texas","48067","13.7"
"Pontotoc, Mississippi","28115","13.7"
"Jerome, Idaho","16053","13.7"
"Fleming, Kentucky","21069","13.7"
"Cuyahoga, Ohio","39035","13.7"
"Mahoning, Ohio","39099","13.7"
"Northumberland, Virginia","51133","13.7"
"Washington, Idaho","16087","13.6"
"Lea, New Mexico","35025","13.6"
"Iberville, Louisiana","22047","13.6"
"Gilchrist, Florida","12041","13.6"
"Coleman, Texas","48083","13.6"
"Passaic, New Jersey","34031","13.6"
"Hart, Georgia","13147","13.6"
"Scott, Virginia","51169","13.6"
"Beaufort, North Carolina","37013","13.6"
"Mayes, Oklahoma","40097","13.6"
"Raleigh, West Virginia","54081","13.6"
"Carroll, Tennessee","47017","13.6"
"Yell, Arkansas","5149","13.6"
"Nicholas, West Virginia","54067","13.6"
"Lamar, Texas","48277","13.6"
"Charlton, Georgia","13049","13.6"
"Perry, Mississippi","28111","13.6"
"Wheatland, Montana","30107","13.6"
"Camas, Idaho","16025","13.6"
"Carroll, Georgia","13045","13.5"
"McCormick, South Carolina","45065","13.5"
"Weakley, Tennessee","47183","13.5"
"Gibson, Tennessee","47053","13.5"
"Orange, Indiana","18117","13.5"
"Crawford, Kansas","20037","13.5"
"San Patricio, Texas","48409","13.5"
"Mendocino, California","6045","13.5"
"Oglethorpe, Georgia","13221","13.5"
"Hopkins, Texas","48223","13.5"
"Essex, New Jersey","34013","13.5"
"Cherokee, Oklahoma","40021","13.5"
"Calloway, Kentucky","21035","13.5"
"Dale, Alabama","1045","13.5"
"Collingsworth, Texas","48087","13.5"
"Anderson, Tennessee","47001","13.5"
"Huerfano, Colorado","8055","13.5"
"Calhoun, West Virginia","54013","13.4"
"Hampden, Massachusetts","25013","13.4"
"Montgomery, Ohio","39113","13.4"
"Hot Spring, Arkansas","5059","13.4"
"Grimes, Texas","48185","13.4"
"Etowah, Alabama","1055","13.4"
"Iron, Utah","49021","13.4"
"Hampshire, West Virginia","54027","13.4"
"Ferry, Washington","53019","13.4"
"Coles, Illinois","17029","13.4"
"Harris, Texas","48201","13.4"
"Osceola, Florida","12097","13.4"
"Labette, Kansas","20099","13.4"
"Talbot, Georgia","13263","13.4"
"Hopkins, Kentucky","21107","13.4"
"Lawrence, Alabama","1079","13.4"
"Madison, Kentucky","21151","13.3"
"Sutter, California","6101","13.3"
"Chautauqua, New York","36013","13.3"
"Dallas, Missouri","29059","13.3"
"Dallas, Texas","48113","13.3"
"Graves, Kentucky","21083","13.3"
"Trumbull, Ohio","39155","13.3"
"Caswell, North Carolina","37033","13.3"
"Suwannee, Florida","12121","13.3"
"Tippah, Mississippi","28139","13.3"
"Muhlenberg, Kentucky","21177","13.3"
"Roscommon, Michigan","26143","13.3"
"Haywood, Tennessee","47075","13.3"
"Pope, Arkansas","5115","13.3"
"Greene, Tennessee","47059","13.3"
"Rutherford, North Carolina","37161","13.3"
"Newberry, South Carolina","45071","13.3"
"Nodaway, Missouri","29147","13.3"
"Reynolds, Missouri","29179","13.3"
"Siskiyou, California","6093","13.3"
"Chippewa, Michigan","26033","13.3"
"Highlands, Florida","12055","13.3"
"Clark, Arkansas","5019","13.3"
"Covington, Virginia","51580","13.2"
"Jefferson, Alabama","1073","13.2"
"Whitfield, Georgia","13313","13.2"
"Caldwell, North Carolina","37027","13.2"
"Greenbrier, West Virginia","54025","13.2"
"Piute, Utah","49031","13.2"
"Kay, Oklahoma","40071","13.2"
"Kanawha, West Virginia","54039","13.2"
"Cochise, Arizona","4003","13.2"
"Montgomery, Kansas","20125","13.2"
"Marion, Missouri","29127","13.2"
"Newaygo, Michigan","26123","13.2"
"Chester, Tennessee","47023","13.2"
"Brazos, Texas","48041","13.2"
"Madison, Indiana","18095","13.2"
"Polk, Tennessee","47139","13.1"
"Dickens, Texas","48125","13.1"
"Garrard, Kentucky","21079","13.1"
"Calcasieu, Louisiana","22019","13.1"
"Trinity, Texas","48455","13.1"
"Marengo, Alabama","1091","13.1"
"Beltrami, Minnesota","27007","13.1"
"Washington, Kentucky","21229","13.1"
"Craighead, Arkansas","5031","13.1"
"Gladwin, Michigan","26051","13.1"
"Marion, Alabama","1093","13.1"
"Smith, Mississippi","28129","13.1"
"Decatur, Iowa","19053","13.1"
"Howard, Indiana","18067","13.1"
"Walker, Georgia","13295","13.1"
"Fayette, Pennsylvania","42051","13.1"
"McDowell, North Carolina","37111","13.1"
"Stewart, Tennessee","47161","13.1"
"Franklin, New York","36033","13.1"
"Delaware, Indiana","18035","13.0"
"Martin, North Carolina","37117","13.0"
"Radford, Virginia","51750","13.0"
"Payne, Oklahoma","40119","13.0"
"Nowata, Oklahoma","40105","13.0"
"Miller, Missouri","29131","13.0"
"Caldwell, Texas","48055","13.0"
"Kalkaska, Michigan","26079","13.0"
"Hudson, New Jersey","34017","13.0"
"Calhoun, Michigan","26025","13.0"
"McLennan, Texas","48309","13.0"
"Green, Kentucky","21087","13.0"
"Conway, Arkansas","5029","13.0"
"Ste. Genevieve, Missouri","29186","13.0"
"Josephine, Oregon","41033","13.0"
"Neosho, Kansas","20133","13.0"
"Vigo, Indiana","18167","13.0"
"Dawes, Nebraska","31045","12.9"
"Hickman, Tennessee","47081","12.9"
"Knox, Missouri","29103","12.9"
"Beadle, South Dakota","46005","12.9"
"Person, North Carolina","37145","12.9"
"White, Tennessee","47185","12.9"
"Portsmouth, Virginia","51740","12.9"
"Oswego, New York","36075","12.9"
"Palo Pinto, Texas","48363","12.9"
"Ogemaw, Michigan","26129","12.9"
"Cotton, Oklahoma","40033","12.9"
"Cumberland, New Jersey","34011","12.9"
"Schoolcraft, Michigan","26153","12.9"
"Aiken, South Carolina","45003","12.9"
"District of Columbia, District of Columbia","11001","12.9"
"Lake, Indiana","18089","12.9"
"Marion, Texas","48315","12.9"
"Sawyer, Wisconsin","55113","12.9"
"Leon, Texas","48289","12.9"
"Pearl River, Mississippi","28109","12.9"
"Bernalillo, New Mexico","35001","12.9"
"Harnett, North Carolina","37085","12.8"
"White, Arkansas","5145","12.8"
"Lee, Alabama","1081","12.8"
"Georgetown, South Carolina","45043","12.8"
"Tishomingo, Mississippi","28141","12.8"
"Perry, Indiana","18123","12.8"
"Mecosta, Michigan","26107","12.8"
"Fayette, Ohio","39047","12.8"
"Ross, Ohio","39141","12.8"
"Washington, Maine","23029","12.8"
"Jasper, Missouri","29097","12.8"
"Linn, Kansas","20107","12.8"
"Sanders, Montana","30089","12.8"
"Stone, Arkansas","5137","12.8"
"Adams, Indiana","18001","12.8"
"Pike, Arkansas","5109","12.8"
"Cross, Arkansas","5037","12.8"
"Forsyth, North Carolina","37067","12.7"
"Union, Louisiana","22111","12.7"
"Saguache, Colorado","8109","12.7"
"Stone, Mississippi","28131","12.7"
"Henderson, Kentucky","21101","12.7"
"Charlottesville, Virginia","51540","12.7"
"San Joaquin, California","6077","12.7"
"Stanislaus, California","6099","12.7"
"New York, New York","36061","12.7"
"Oconee, South Carolina","45073","12.7"
"Wood, West Virginia","54107","12.7"
"Knox, Indiana","18083","12.7"
"Bossier, Louisiana","22015","12.7"
"Alamance, North Carolina","37001","12.7"
"Treasure, Montana","30103","12.7"
"Madison, Georgia","13195","12.7"
"Weston, Wyoming","56045","12.6"
"Lawrence, Missouri","29109","12.6"
"Hickory, Missouri","29085","12.6"
"Waynesboro, Virginia","51820","12.6"
"Colbert, Alabama","1033","12.6"
"Perry, Arkansas","5105","12.6"
"Garland, Arkansas","5051","12.6"
"Gallatin, Kentucky","21077","12.6"
"Putnam, Tennessee","47141","12.6"
"Buchanan, Missouri","29021","12.6"
"Jefferson, Ohio","39081","12.6"
"Freestone, Texas","48161","12.6"
"Wapello, Iowa","19179","12.6"
"Saginaw, Michigan","26145","12.6"
"St. Lawrence, New York","36089","12.6"
"Somerset, Maine","23025","12.6"
"Bexar, Texas","48029","12.6"
"Coos, Oregon","41011","12.6"
"Trinity, California","6105","12.6"
"Muskegon, Michigan","26121","12.5"
"Polk, Florida","12105","12.5"
"Forest, Wisconsin","55041","12.5"
"Monroe, Ohio","39111","12.5"
"Arenac, Michigan","26011","12.5"
"Muskingum, Ohio","39119","12.5"
"Morgan, Alabama","1103","12.5"
"Houston, Georgia","13153","12.5"
"Rush, Indiana","18139","12.5"
"Warren, North Carolina","37185","12.5"
"Livingston, Missouri","29117","12.5"
"Oklahoma, Oklahoma","40109","12.5"
"Gray, Texas","48179","12.5"
"Hardin, Ohio","39065","12.5"
"Pittsburg, Oklahoma","40121","12.5"
"Cherokee, Alabama","1019","12.5"
"Nueces, Texas","48355","12.5"
"Vanderburgh, Indiana","18163","12.5"
"Bear Lake, Idaho","16007","12.5"
"Butte, Idaho","16023","12.5"
"Cannon, Tennessee","47015","12.5"
"Monroe, Mississippi","28095","12.5"
"Sullivan, Tennessee","47163","12.5"
"Aleutians East, Alaska","2013","12.5"
"Hunt, Texas","48231","12.5"
"Henderson, Texas","48213","12.4"
"Kershaw, South Carolina","45055","12.4"
"Clay, Illinois","17025","12.4"
"Hockley, Texas","48219","12.4"
"Pima, Arizona","4019","12.4"
"Clearwater, Minnesota","27029","12.4"
"Deer Lodge, Montana","30023","12.4"
"Berrien, Michigan","26021","12.4"
"McCracken, Kentucky","21145","12.4"
"Winston, Alabama","1133","12.4"
"Pittsylvania, Virginia","51143","12.4"
"Rockdale, Georgia","13247","12.4"
"Newton, Texas","48351","12.4"
"Powell, Montana","30077","12.4"
"Jackson, Indiana","18071","12.4"
"Carter, Oklahoma","40019","12.4"
"Taney, Missouri","29213","12.4"
"Davidson, Tennessee","47037","12.4"
"Pettis, Missouri","29159","12.4"
"Lincoln, Arkansas","5079","12.3"
"Pulaski, Arkansas","5119","12.3"
"Mineral, West Virginia","54057","12.3"
"East Baton Rouge, Louisiana","22033","12.3"
"Beauregard, Louisiana","22011","12.3"
"Carter, Missouri","29035","12.3"
"DeKalb, Georgia","13089","12.3"
"Kimble, Texas","48267","12.3"
"Tyler, Texas","48457","12.3"
"Comanche, Texas","48093","12.3"
"Pendleton, Kentucky","21191","12.3"
"Orange, Florida","12095","12.3"
"Rice, Kansas","20159","12.3"
"Fisher, Texas","48151","12.3"
"Heard, Georgia","13149","12.3"
"Mills, Texas","48333","12.3"
"Rowan, North Carolina","37159","12.3"
"Warren, Kentucky","21227","12.3"
"Ballard, Kentucky","21007","12.3"
"West Feliciana, Louisiana","22125","12.3"
"Bollinger, Missouri","29017","12.3"
"Oscoda, Michigan","26135","12.3"
"Lander, Nevada","32015","12.3"
"Union, Mississippi","28145","12.3"
"Mason, Illinois","17125","12.3"
"McLean, Kentucky","21149","12.3"
"Montgomery, Missouri","29139","12.3"
"Union, New Mexico","35059","12.2"
"Montrose, Colorado","8085","12.2"
"Wayne, Indiana","18177","12.2"
"Izard, Arkansas","5065","12.2"
"Edgefield, South Carolina","45037","12.2"
"Lawrence, Arkansas","5075","12.2"
"Franklin, Washington","53021","12.2"
"Montcalm, Michigan","26117","12.2"
"LaPorte, Indiana","18091","12.2"
"Ford, Illinois","17053","12.2"
"Toole, Montana","30101","12.2"
"Creek, Oklahoma","40037","12.2"
"Los Angeles, California","6037","12.2"
"McPherson, Nebraska","31117","12.2"
"Randolph, Arkansas","5121","12.2"
"Gentry, Missouri","29075","12.2"
"Haakon, South Dakota","46055","12.2"
"Providence, Rhode Island","44007","12.2"
"Marion, West Virginia","54049","12.2"
"Daviess, Kentucky","21059","12.1"
"Lee, Mississippi","28081","12.1"
"Brown, Ohio","39015","12.1"
"Benton, Missouri","29015","12.1"
"Cedar, Missouri","29039","12.1"
"Oneida, New York","36065","12.1"
"Humphreys, Tennessee","47085","12.1"
"Doniphan, Kansas","20043","12.1"
"Jackson, North Carolina","37099","12.1"
"Murray, Georgia","13213","12.1"
"Harrisonburg, Virginia","51660","12.1"
"Eddy, New Mexico","35015","12.1"
"Swain, North Carolina","37173","12.1"
"Nye, Nevada","32023","12.1"
"Texas, Oklahoma","40139","12.1"
"Buckingham, Virginia","51029","12.1"
"Allen, Kansas","20001","12.1"
"St. Clair, Illinois","17163","12.1"
"Gogebic, Michigan","26053","12.1"
"Carbon, Utah","49007","12.1"
"Bradley, Tennessee","47011","12.1"
"DeWitt, Texas","48123","12.1"
"Wheeler, Oregon","41069","12.1"
"Silver Bow, Montana","30093","12.1"
"Atascosa, Texas","48013","12.0"
"Childress, Texas","48075","12.0"
"Mason, Kentucky","21161","12.0"
"Bedford, Tennessee","47003","12.0"
"Independence, Arkansas","5063","12.0"
"Golden Valley, Montana","30037","12.0"
"Tipton, Tennessee","47167","12.0"
"Union, Illinois","17181","12.0"
"Cimarron, Oklahoma","40025","12.0"
"Autauga, Alabama","1001","12.0"
"Prairie, Arkansas","5117","12.0"
"Pleasants, West Virginia","54073","12.0"
"Cleburne, Alabama","1029","12.0"
"Simpson, Kentucky","21213","12.0"
"Terry, Texas","48445","12.0"
"Musselshell, Montana","30065","12.0"
"Newport News, Virginia","51700","12.0"
"Webster, Missouri","29225","12.0"
"Pulaski, Illinois","17153","12.0"
"West Baton Rouge, Louisiana","22121","12.0"
"Jefferson, Louisiana","22051","12.0"
"Marion, Florida","12083","12.0"
"Bay, Michigan","26017","12.0"
"Durham, North Carolina","37063","11.9"
"Pottawatomie, Oklahoma","40125","11.9"
"Lafayette, Mississippi","28071","11.9"
"Wilbarger, Texas","48487","11.9"
"Crawford, Indiana","18025","11.9"
"Hawaii, Hawaii","15001","11.9"
"Delaware, New York","36025","11.9"
"Saluda, South Carolina","45081","11.9"
"Guilford, North Carolina","37081","11.9"
"Barber, Kansas","20007","11.9"
"Jasper, Texas","48241","11.9"
"Harney, Oregon","41025","11.9"
"Charles Mix, South Dakota","46023","11.9"
"Aransas, Texas","48007","11.9"
"Perry, Illinois","17145","11.9"
"Morris, Texas","48343","11.9"
"Dorchester, Maryland","24019","11.9"
"Clay, South Dakota","46027","11.9"
"Parmer, Texas","48369","11.9"
"Guadalupe, New Mexico","35019","11.9"
"Taylor, West Virginia","54091","11.9"
"Allegany, New York","36003","11.9"
"Yadkin, North Carolina","37197","11.9"
"Meigs, Tennessee","47121","11.9"
"Rosebud, Montana","30087","11.9"
"Page, Virginia","51139","11.9"
"Jackson, Mississippi","28059","11.8"
"Gaston, North Carolina","37071","11.8"
"Smith, Texas","48423","11.8"
"Wibaux, Montana","30109","11.8"
"Sacramento, California","6067","11.8"
"Crawford, Arkansas","5033","11.8"
"Lee, North Carolina","37105","11.8"
"Jack, Texas","48237","11.8"
"Lubbock, Texas","48303","11.8"
"Marshall, Oklahoma","40095","11.8"
"Hamilton, Texas","48193","11.8"
"Fremont, Idaho","16043","11.8"
"Prince Edward, Virginia","51147","11.8"
"Calhoun, Arkansas","5013","11.8"
"Isabella, Michigan","26073","11.8"
"Accomack, Virginia","51001","11.8"
"Pershing, Nevada","32027","11.8"
"Hutchinson, Texas","48233","11.8"
"Delta, Colorado","8029","11.8"
"Caldwell, Kentucky","21033","11.8"
"Greene, Arkansas","5055","11.8"
"Greenup, Kentucky","21089","11.8"
"Fayette, Kentucky","21067","11.8"
"Gonzales, Texas","48177","11.8"
"Milam, Texas","48331","11.8"
"Greensville, Virginia","51081","11.8"
"Lafourche, Louisiana","22057","11.8"
"Clay, North Carolina","37043","11.8"
"Ingham, Michigan","26065","11.8"
"Laclede, Missouri","29105","11.8"
"Madison, Texas","48313","11.8"
"Macon, Illinois","17115","11.8"
"Bourbon, Kentucky","21017","11.8"
"Mesa, Colorado","8077","11.7"
"Macon, North Carolina","37113","11.7"
"Logan, Kentucky","21141","11.7"
"Northampton, Virginia","51131","11.7"
"Cullman, Alabama","1043","11.7"
"Montgomery, Illinois","17135","11.7"
"Harrison, Texas","48203","11.7"
"Duval, Florida","12031","11.7"
"Piscataquis, Maine","23021","11.7"
"McKean, Pennsylvania","42083","11.7"
"Davidson, North Carolina","37057","11.7"
"Lincoln, Tennessee","47103","11.7"
"Monroe, Indiana","18105","11.7"
"Aroostook, Maine","23003","11.7"
"Franklin, Ohio","39049","11.7"
"Bosque, Texas","48035","11.7"
"Preston, West Virginia","54077","11.7"
"Henry, Indiana","18065","11.7"
"Jefferson, Florida","12065","11.7"
"Alexander, North Carolina","37003","11.7"
"Dewey, Oklahoma","40043","11.7"
"Horry, South Carolina","45051","11.7"
"Linn, Missouri","29115","11.7"
"Appomattox, Virginia","51011","11.6"
"Anderson, South Carolina","45007","11.6"
"Coffee, Alabama","1031","11.6"
"Chatham, Georgia","13051","11.6"
"Runnels, Texas","48399","11.6"
"Waller, Texas","48473","11.6"
"Peoria, Illinois","17143","11.6"
"Mohave, Arizona","4015","11.6"
"Fulton, Illinois","17057","11.6"
"Lee, Texas","48287","11.6"
"Las Animas, Colorado","8071","11.6"
"Cowlitz, Washington","53015","11.6"
"Shoshone, Idaho","16079","11.6"
"Harmon, Oklahoma","40057","11.6"
"Mineral, Montana","30061","11.6"
"Osage, Oklahoma","40113","11.6"
"Winnebago, Illinois","17201","11.6"
"Garfield, Utah","49017","11.6"
"Owen, Kentucky","21187","11.6"
"Jones, Georgia","13169","11.6"
"Bandera, Texas","48019","11.6"
"Scott, Indiana","18143","11.5"
"Garza, Texas","48169","11.5"
"Banks, Georgia","13011","11.5"
"Hill, Texas","48217","11.5"
"Pawnee, Oklahoma","40117","11.5"
"Rock Island, Illinois","17161","11.5"
"Butte, California","6007","11.5"
"Montmorency, Michigan","26119","11.5"
"Camden, Missouri","29029","11.5"
"Yalobusha, Mississippi","28161","11.5"
"Itawamba, Mississippi","28057","11.5"
"Marshall, West Virginia","54051","11.5"
"Hamilton, Ohio","39061","11.5"
"Jackson, Oregon","41029","11.5"
"Stokes, North Carolina","37169","11.5"
"Nash, North Carolina","37127","11.5"
"Comanche, Oklahoma","40031","11.5"
"Crawford, Iowa","19047","11.5"
"Wexford, Michigan","26165","11.5"
"Wallowa, Oregon","41063","11.5"
"Grant, Arkansas","5053","11.5"
"St. James, Louisiana","22093","11.5"
"Franklin, Tennessee","47051","11.5"
"Marion, Ohio","39101","11.5"
"Alcona, Michigan","26001","11.4"
"Mackinac, Michigan","26097","11.4"
"Gilmer, West Virginia","54021","11.4"
"St. Francois, Missouri","29187","11.4"
"Carroll, Mississippi","28015","11.4"
"Orleans, New York","36073","11.4"
"Tulsa, Oklahoma","40143","11.4"
"Victoria, Texas","48469","11.4"
"Finney, Kansas","20055","11.4"
"Lafayette, Louisiana","22055","11.4"
"Richland, South Carolina","45079","11.4"
"Pawnee, Nebraska","31133","11.4"
"Lee, Iowa","19111","11.4"
"Cook, Illinois","17031","11.4"
"Bannock, Idaho","16005","11.4"
"Clark, Kentucky","21049","11.4"
"Hampton, Virginia","51650","11.4"
"Ashe, North Carolina","37009","11.4"
"Anderson, Texas","48001","11.4"
"Pasquotank, North Carolina","37139","11.4"
"Surry, North Carolina","37171","11.4"
"Clark, Ohio","39023","11.4"
"Pendleton, West Virginia","54071","11.4"
"Douglas, Oregon","41019","11.3"
"Carroll, Missouri","29033","11.3"
"Kinney, Texas","48271","11.3"
"Wythe, Virginia","51197","11.3"
"Riverside, California","6065","11.3"
"Grundy, Missouri","29079","11.3"
"Jefferson, Oregon","41031","11.3"
"Towns, Georgia","13281","11.3"
"St. Joseph, Indiana","18141","11.3"
"Roane, Tennessee","47145","11.3"
"Randolph, North Carolina","37151","11.3"
"Franklin, Virginia","51067","11.3"
"Custer, Oklahoma","40039","11.3"
"Chambers, Alabama","1017","11.3"
"Lincoln, North Carolina","37109","11.3"
"Vermilion, Louisiana","22113","11.3"
"Lake, Colorado","8065","11.3"
"Iosco, Michigan","26069","11.3"
"Adair, Missouri","29001","11.3"
"Bourbon, Kansas","20011","11.3"
"Stephens, Oklahoma","40137","11.3"
"Tuscaloosa, Alabama","1125","11.2"
"Fulton, Georgia","13121","11.2"
"Ochiltree, Texas","48357","11.2"
"Clay, Indiana","18021","11.2"
"Ritchie, West Virginia","54085","11.2"
"Washington, Ohio","39167","11.2"
"Camden, Georgia","13039","11.2"
"Bryan, Oklahoma","40013","11.2"
"Knox, Texas","48275","11.2"
"Pulaski, Missouri","29169","11.2"
"Knox, Illinois","17095","11.2"
"Taylor, Texas","48441","11.2"
"Liberty, Florida","12077","11.2"
"Pointe Coupee, Louisiana","22077","11.2"
"Hillsdale, Michigan","26059","11.2"
"Lamar, Mississippi","28073","11.2"
"Oceana, Michigan","26127","11.2"
"Hillsborough, Florida","12057","11.2"
"Liberty, Texas","48291","11.2"
"Missaukee, Michigan","26113","11.2"
"Lincoln, Oregon","41041","11.2"
"Moore, Texas","48341","11.2"
"Van Buren, Tennessee","47175","11.2"
"Brown, Nebraska","31017","11.2"
"Jewell, Kansas","20089","11.2"
"Greene, Missouri","29077","11.2"
"Brown, Texas","48049","11.1"
"Gove, Kansas","20063","11.1"
"Morrow, Oregon","41049","11.1"
"Glades, Florida","12043","11.1"
"Castro, Texas","48069","11.1"
"Vermillion, Indiana","18165","11.1"
"Gooding, Idaho","16047","11.1"
"Calhoun, South Carolina","45017","11.1"
"Citrus, Florida","12017","11.1"
"Bell, Texas","48027","11.1"
"Baraga, Michigan","26013","11.1"
"Boone, Arkansas","5009","11.1"
"Baker, Florida","12003","11.1"
"St. Joseph, Michigan","26149","11.1"
"Stevens, Washington","53065","11.1"
"Washington, Arkansas","5143","11.1"
"St. Clair, Missouri","29185","11.1"
"Madison, Missouri","29123","11.1"
"Douglas, Illinois","17041","11.1"
"Garfield, Oklahoma","40047","11.1"
"Monona, Iowa","19133","11.1"
"Perquimans, North Carolina","37143","11.1"
"Geary, Kansas","20061","11.1"
"Fremont, Colorado","8043","11.1"
"Harrison, Ohio","39067","11.1"
"Yuma, Colorado","8125","11.1"
"Des Moines, Iowa","19057","11.1"
"Harrison, Kentucky","21097","11.0"
"Uinta, Wyoming","56041","11.0"
"Cassia, Idaho","16031","11.0"
"Bryan, Georgia","13029","11.0"
"Luzerne, Pennsylvania","42079","11.0"
"Anderson, Kentucky","21005","11.0"
"Erie, Pennsylvania","42049","11.0"
"Mason, Michigan","26105","11.0"
"Cherokee, Kansas","20021","11.0"
"Jackson, Missouri","29095","11.0"
"McCulloch, Texas","48307","11.0"
"Jennings, Indiana","18079","11.0"
"Clarke, Iowa","19039","11.0"
"Nolan, Texas","48353","11.0"
"Habersham, Georgia","13137","11.0"
"Smith, Tennessee","47159","11.0"
"Columbia, Florida","12023","11.0"
"Washington, Indiana","18175","11.0"
"Coryell, Texas","48099","10.9"
"Barton, Kansas","20009","10.9"
"Cass, Illinois","17017","10.9"
"Lavaca, Texas","48285","10.9"
"Baker, Oregon","41001","10.9"
"Panola, Texas","48365","10.9"
"Schleicher, Texas","48413","10.9"
"Prince of Wales-Outer Ketchikan, Alaska","2201","10.9"
"Washita, Oklahoma","40149","10.9"
"Boundary, Idaho","16021","10.9"
"Lunenburg, Virginia","51111","10.9"
"Montgomery, Tennessee","47125","10.9"
"Sangamon, Illinois","17167","10.9"
"Harrison, West Virginia","54033","10.9"
"Atlantic, New Jersey","34001","10.9"
"Lincoln, Montana","30053","10.9"
"Cattaraugus, New York","36009","10.9"
"Transylvania, North Carolina","37175","10.9"
"Lancaster, South Carolina","45057","10.9"
"Pacific, Washington","53049","10.9"
"Marshall, Tennessee","47117","10.9"
"Macon, Missouri","29121","10.9"
"Fulton, New York","36035","10.9"
"Onslow, North Carolina","37133","10.9"
"Spartanburg, South Carolina","45083","10.9"
"Granville, North Carolina","37077","10.9"
"Coconino, Arizona","4005","10.9"
"Franklin, Nebraska","31061","10.9"
"Randolph, Indiana","18135","10.8"
"Sanilac, Michigan","26151","10.8"
"Iron, Wisconsin","55051","10.8"
"Chemung, New York","36015","10.8"
"Hemphill, Texas","48211","10.8"
"Coshocton, Ohio","39031","10.8"
"Jay, Indiana","18075","10.8"
"Miami, Indiana","18103","10.8"
"Atchison, Kansas","20005","10.8"
"Shasta, California","6089","10.8"
