Demographics, US by County, Population, Asian/Pacific Islander (Both Sexes - 2014 to 2018), 2014 - 2018
Area,County FIPS,Percent
"Perry, Missouri","29157","0.7"
"Piscataquis, Maine","23021","0.7"
"Henry, Virginia","51089","0.7"
"Tipton, Indiana","18159","0.7"
"Vance, North Carolina","37181","0.7"
"Cass, Minnesota","27021","0.7"
"Fremont, Colorado","8043","0.7"
"Sibley, Minnesota","27143","0.7"
"Putnam, West Virginia","54079","0.7"
"Navajo, Arizona","4017","0.7"
"Russell, Kansas","20167","0.7"
"Las Animas, Colorado","8071","0.7"
"Cherokee, South Carolina","45021","0.7"
"Deuel, Nebraska","31049","0.7"
"Wabaunsee, Kansas","20197","0.7"
"Wilbarger, Texas","48487","0.7"
"Livingston, Missouri","29117","0.7"
"Jefferson, Oregon","41031","0.7"
"Cherokee, Iowa","19035","0.7"
"Van Buren, Michigan","26159","0.7"
"Latimer, Oklahoma","40077","0.7"
"Sherman, Kansas","20181","0.7"
"Freestone, Texas","48161","0.7"
"Iron, Utah","49021","0.7"
"Fayette, Alabama","1057","0.7"
"Colleton, South Carolina","45029","0.7"
"Louisa, Virginia","51109","0.7"
"Seneca, New York","36099","0.7"
"Barron, Wisconsin","55005","0.7"
"Humphreys, Tennessee","47085","0.7"
"Butts, Georgia","13035","0.7"
"Natchitoches, Louisiana","22069","0.7"
"Lincoln, Montana","30053","0.7"
"Major, Oklahoma","40093","0.7"
"Henderson, Texas","48213","0.7"
"Branch, Michigan","26023","0.7"
"Ellis, Texas","48139","0.7"
"Mercer, Pennsylvania","42085","0.7"
"Gage, Nebraska","31067","0.7"
"Emery, Utah","49015","0.7"
"Stevens, Washington","53065","0.7"
"Morgan, Alabama","1103","0.7"
"Greenbrier, West Virginia","54025","0.7"
"Caroline, Maryland","24011","0.7"
"Morgan, Indiana","18109","0.7"
"Carroll, Illinois","17015","0.7"
"Sherman, Nebraska","31163","0.7"
"Eastland, Texas","48133","0.7"
"Davie, North Carolina","37059","0.7"
"Taylor, Iowa","19173","0.7"
"Oregon, Missouri","29149","0.7"
"Herkimer, New York","36043","0.7"
"Richland, Louisiana","22083","0.7"
"Delta, Texas","48119","0.7"
"Snyder, Pennsylvania","42109","0.7"
"Stutsman, North Dakota","38093","0.7"
"Fulton, New York","36035","0.7"
"Ashland, Ohio","39005","0.7"
"Boone, Iowa","19015","0.7"
"Pottawattamie, Iowa","19155","0.7"
"Natrona, Wyoming","56025","0.7"
"Ohio, West Virginia","54069","0.7"
"Tioga, New York","36107","0.7"
"Fisher, Texas","48151","0.7"
"Rockbridge, Virginia","51163","0.7"
"Graves, Kentucky","21083","0.7"
"San Juan, Utah","49037","0.7"
"Shelby, Indiana","18145","0.7"
"St. Clair, Michigan","26147","0.7"
"Cameron, Texas","48061","0.7"
"Dodge, Wisconsin","55027","0.7"
"Thurston, Nebraska","31173","0.7"
"Blair, Pennsylvania","42013","0.7"
"Cherokee, North Carolina","37039","0.7"
"Sauk, Wisconsin","55111","0.7"
"Burleigh, North Dakota","38015","0.7"
"Fayette, Tennessee","47047","0.7"
"Augusta, Virginia","51015","0.7"
"Cass, Illinois","17017","0.7"
"Jones, Georgia","13169","0.7"
"Barber, Kansas","20007","0.7"
"Atoka, Oklahoma","40005","0.7"
"Caledonia, Vermont","50005","0.7"
"Houston, Minnesota","27055","0.7"
"Custer, Nebraska","31041","0.7"
"McKenzie, North Dakota","38053","0.7"
"Henderson, Illinois","17071","0.7"
"Gem, Idaho","16045","0.7"
"Heard, Georgia","13149","0.7"
"Marion, South Carolina","45067","0.7"
"Stephens, Oklahoma","40137","0.7"
"Fallon, Montana","30025","0.7"
"Elk, Kansas","20049","0.7"
"Clark, Ohio","39023","0.7"
"Rockingham, North Carolina","37157","0.7"
"Starke, Indiana","18149","0.7"
"Flathead, Montana","30029","0.7"
"Warren, Missouri","29219","0.7"
"Brown, Texas","48049","0.7"
"Screven, Georgia","13251","0.7"
"Hampton, South Carolina","45049","0.7"
"Upton, Texas","48461","0.7"
"Luna, New Mexico","35029","0.7"
"Bolivar, Mississippi","28011","0.7"
"Lincoln, North Carolina","37109","0.7"
"Lewis and Clark, Montana","30049","0.7"
"Williams, North Dakota","38105","0.7"
"Loudon, Tennessee","47105","0.7"
"Spencer, Kentucky","21215","0.7"
"Gooding, Idaho","16047","0.7"
"Hardeman, Tennessee","47069","0.7"
"Franklin, New York","36033","0.7"
"Allegan, Michigan","26005","0.7"
"Pine, Minnesota","27115","0.7"
"Fayette, Iowa","19065","0.7"
"Jackson, Kansas","20085","0.7"
"White, Arkansas","5145","0.7"
"Oconee, South Carolina","45073","0.7"
"Gulf, Florida","12045","0.7"
"Towns, Georgia","13281","0.7"
"Emmet, Michigan","26047","0.7"
"Mercer, West Virginia","54055","0.7"
"Coos, New Hampshire","33007","0.7"
"Haskell, Oklahoma","40061","0.7"
"Hardin, Tennessee","47071","0.7"
"Mahnomen, Minnesota","27087","0.7"
"Clark, Arkansas","5019","0.7"
"Hancock, Kentucky","21091","0.7"
"Barnes, North Dakota","38003","0.7"
"Lauderdale, Alabama","1077","0.7"
"Lycoming, Pennsylvania","42081","0.7"
"Green, Wisconsin","55045","0.7"
"Marion, Illinois","17121","0.7"
"Val Verde, Texas","48465","0.7"
"Lewis, Tennessee","47101","0.7"
"Clinton, Iowa","19045","0.7"
"Independence, Arkansas","5063","0.7"
"Adams, Pennsylvania","42001","0.7"
"Walsh, North Dakota","38099","0.7"
"Surry, North Carolina","37171","0.7"
"Allen, Louisiana","22003","0.7"
"Morgan, Colorado","8087","0.7"
"Leelanau, Michigan","26089","0.7"
"West Feliciana, Louisiana","22125","0.7"
"Davis, Iowa","19051","0.7"
"Platte, Wyoming","56031","0.7"
"Allen, Kansas","20001","0.7"
"Harmon, Oklahoma","40057","0.7"
"Swift, Minnesota","27151","0.7"
"Bradford, Pennsylvania","42015","0.7"
"Avoyelles, Louisiana","22009","0.7"
"Clay, Kansas","20027","0.7"
"Effingham, Illinois","17049","0.7"
"Pike, Indiana","18125","0.7"
"Jefferson, Wisconsin","55055","0.7"
"Sheridan, Wyoming","56033","0.7"
"Dewey, Oklahoma","40043","0.7"
"DeSoto, Florida","12027","0.7"
"Jackson, North Carolina","37099","0.7"
"Cassia, Idaho","16031","0.7"
"Greene, Iowa","19073","0.7"
"Iosco, Michigan","26069","0.7"
"Curry, Oregon","41015","0.7"
"Morris, Kansas","20127","0.7"
"Butler, Nebraska","31023","0.7"
"Dubois, Indiana","18037","0.7"
"Rowan, Kentucky","21205","0.7"
"Hancock, Mississippi","28045","0.7"
"Buchanan, Iowa","19019","0.6"
"Essex, Vermont","50009","0.6"
"Otter Tail, Minnesota","27111","0.6"
"Iron, Michigan","26071","0.6"
"Dickinson, Michigan","26043","0.6"
"Forest, Wisconsin","55041","0.6"
"Kalkaska, Michigan","26079","0.6"
"McLeod, Minnesota","27085","0.6"
"Mason, Michigan","26105","0.6"
"Adams, Wisconsin","55001","0.6"
"Juneau, Wisconsin","55057","0.6"
"Vernon, Wisconsin","55123","0.6"
"Richland, Wisconsin","55103","0.6"
"Clay, Iowa","19041","0.6"
"Monroe, Michigan","26115","0.6"
"Geauga, Ohio","39055","0.6"
"LaPorte, Indiana","18091","0.6"
"Whiteside, Illinois","17195","0.6"
"Noble, Indiana","18113","0.6"
"Jasper, Iowa","19099","0.6"
"Pulaski, Indiana","18131","0.6"
"Cass, Iowa","19029","0.6"
"Fayette, Pennsylvania","42051","0.6"
"Marion, West Virginia","54049","0.6"
"Harrison, West Virginia","54033","0.6"
"Gentry, Missouri","29075","0.6"
"Barbour, West Virginia","54001","0.6"
"Dearborn, Indiana","18029","0.6"
"Clark, Illinois","17023","0.6"
"Westmoreland, Virginia","51193","0.6"
"Brown, Indiana","18013","0.6"
"Monroe, Missouri","29137","0.6"
"Lancaster, Virginia","51103","0.6"
"Trimble, Kentucky","21223","0.6"
"Ellsworth, Kansas","20053","0.6"
"Rush, Kansas","20165","0.6"
"McPherson, Kansas","20113","0.6"
"Nottoway, Virginia","51135","0.6"
"Perry, Illinois","17145","0.6"
"Brunswick, Virginia","51025","0.6"
"Franklin, Illinois","17055","0.6"
"Lee, Kentucky","21129","0.6"
"Reno, Kansas","20155","0.6"
"Marion, Kentucky","21155","0.6"
"Hopkins, Kentucky","21107","0.6"
"Polk, Missouri","29167","0.6"
"Pope, Illinois","17151","0.6"
"Morton, Kansas","20129","0.6"
"Christian, Missouri","29043","0.6"
"Robertson, Tennessee","47147","0.6"
"Hickman, Kentucky","21105","0.6"
"Sampson, North Carolina","37163","0.6"
"Mayes, Oklahoma","40097","0.6"
"Creek, Oklahoma","40037","0.6"
"Hemphill, Texas","48211","0.6"
"Chesterfield, South Carolina","45025","0.6"
"Cleburne, Arkansas","5023","0.6"
"White, Georgia","13311","0.6"
"Deaf Smith, Texas","48117","0.6"
"St. Francis, Arkansas","5123","0.6"
"Marshall, Alabama","1095","0.6"
"Pushmataha, Oklahoma","40127","0.6"
"Murray, Oklahoma","40099","0.6"
"Sevier, Arkansas","5133","0.6"
"Bryan, Oklahoma","40013","0.6"
"Washington, Georgia","13303","0.6"
"Leflore, Mississippi","28083","0.6"
"Washington, Mississippi","28151","0.6"
"Wise, Texas","48497","0.6"
"Union, Arkansas","5139","0.6"
"Sharkey, Mississippi","28125","0.6"
"Parker, Texas","48367","0.6"
"Upshur, Texas","48459","0.6"
"Gadsden, Florida","12039","0.6"
"Cook, Georgia","13075","0.6"
"Ward, Texas","48475","0.6"
"Adams, Mississippi","28001","0.6"
"Pike, Mississippi","28113","0.6"
"Union, Florida","12125","0.6"
"Wakulla, Florida","12129","0.6"
"Liberty, Texas","48291","0.6"
"Valley, Montana","30105","0.6"
"Daniels, Montana","30019","0.6"
"Benewah, Idaho","16009","0.6"
"Clearwater, Idaho","16035","0.6"
"Norman, Minnesota","27107","0.6"
"Lyman, South Dakota","46085","0.6"
"Dawes, Nebraska","31045","0.6"
"Plymouth, Iowa","19149","0.6"
"Norton, Kansas","20137","0.6"
"Brown, Kansas","20013","0.6"
"La Plata, Colorado","8067","0.6"
"Goliad, Texas","48175","0.6"
"Bristol Bay, Alaska","2060","0.6"
"Hubbard, Minnesota","27057","0.6"
"Yukon-Koyukuk, Alaska","2290","0.6"
"Sawyer, Wisconsin","55113","0.6"
"Becker, Minnesota","27005","0.6"
"Lamoille, Vermont","50015","0.6"
"Sagadahoc, Maine","23023","0.6"
"Vilas, Wisconsin","55125","0.6"
"Lewis, New York","36049","0.6"
"Alpena, Michigan","26007","0.6"
"Washington, New York","36115","0.6"
"Grand Traverse, Michigan","26055","0.6"
"Ogemaw, Michigan","26129","0.6"
"Wexford, Michigan","26165","0.6"
"Renville, Minnesota","27129","0.6"
"Huron, Michigan","26063","0.6"
"Bay, Michigan","26017","0.6"
"Brown, Minnesota","27015","0.6"
"Waseca, Minnesota","27161","0.6"
"Schuyler, New York","36097","0.6"
"Lapeer, Michigan","26087","0.6"
"Chautauqua, New York","36013","0.6"
"Muskegon, Michigan","26121","0.6"
"Wayne, Pennsylvania","42127","0.6"
"Allamakee, Iowa","19005","0.6"
"Tioga, Pennsylvania","42117","0.6"
"Barry, Michigan","26015","0.6"
"Butler, Iowa","19023","0.6"
"Clarion, Pennsylvania","42031","0.6"
"Ogle, Illinois","17141","0.6"
"Williams, Ohio","39171","0.6"
"Erie, Ohio","39043","0.6"
"Seneca, Ohio","39147","0.6"
"Beaver, Pennsylvania","42007","0.6"
"Henry, Illinois","17073","0.6"
"Crawford, Ohio","39033","0.6"
"Adair, Iowa","19001","0.6"
"Miami, Indiana","18103","0.6"
"Marion, Ohio","39101","0.6"
"Seward, Nebraska","31159","0.6"
"Lee, Iowa","19111","0.6"
"Champaign, Ohio","39021","0.6"
"Madison, Indiana","18095","0.6"
"Putnam, Missouri","29171","0.6"
"Mercer, Missouri","29129","0.6"
"Brown, Illinois","17009","0.6"
"Ross, Ohio","39141","0.6"
"Randolph, West Virginia","54083","0.6"
"Gunnison, Colorado","8051","0.6"
"Essex, Virginia","51057","0.6"
"Bracken, Kentucky","21023","0.6"
"Clinton, Illinois","17027","0.6"
"Franklin, Missouri","29071","0.6"
"Clark, Kentucky","21049","0.6"
"Prince Edward, Virginia","51147","0.6"
"Powell, Kentucky","21197","0.6"
"Hamilton, Illinois","17065","0.6"
"Bent, Colorado","8011","0.6"
"Mineral, Colorado","8079","0.6"
"Nelson, Kentucky","21179","0.6"
"Ste. Genevieve, Missouri","29186","0.6"
"Union, Kentucky","21225","0.6"
"Dare, North Carolina","37055","0.6"
"Smyth, Virginia","51173","0.6"
"Bertie, North Carolina","37015","0.6"
"Washington, Virginia","51191","0.6"
"Muhlenberg, Kentucky","21177","0.6"
"Webster, Missouri","29225","0.6"
"Sullivan, Tennessee","47163","0.6"
"Hawkins, Tennessee","47073","0.6"
"Carlisle, Kentucky","21039","0.6"
"Johnston, North Carolina","37101","0.6"
"Fentress, Tennessee","47049","0.6"
"Butler, Missouri","29023","0.6"
"Caldwell, North Carolina","37027","0.6"
"Pamlico, North Carolina","37137","0.6"
"Jefferson, Tennessee","47089","0.6"
"Madison, North Carolina","37115","0.6"
"Boone, Arkansas","5009","0.6"
"Robeson, North Carolina","37155","0.6"
"Mississippi, Arkansas","5093","0.6"
"Pender, North Carolina","37141","0.6"
"Lawrence, Tennessee","47099","0.6"
"Franklin, Tennessee","47051","0.6"
"Lincoln, Tennessee","47103","0.6"
"Brunswick, North Carolina","37019","0.6"
"Jackson, Alabama","1071","0.6"
"Dawson, Georgia","13085","0.6"
"Williamsburg, South Carolina","45089","0.6"
"Union, Mississippi","28145","0.6"
"Lamb, Texas","48279","0.6"
"Dallas, Arkansas","5039","0.6"
"Clay, Texas","48077","0.6"
"Talladega, Alabama","1121","0.6"
"Meriwether, Georgia","13199","0.6"
"Jasper, South Carolina","45053","0.6"
"Dallas, Alabama","1047","0.6"
"Van Zandt, Texas","48467","0.6"
"Smith, Mississippi","28129","0.6"
"Rusk, Texas","48401","0.6"
"Monroe, Alabama","1099","0.6"
"Anderson, Texas","48001","0.6"
"Early, Georgia","13099","0.6"
"Escambia, Alabama","1053","0.6"
"Pecos, Texas","48371","0.6"
"Jasper, Texas","48241","0.6"
"Bradford, Florida","12007","0.6"
"Putnam, Florida","12107","0.6"
"Hardin, Texas","48199","0.6"
"Levy, Florida","12075","0.6"
"Republic, Kansas","20157","0.6"
"Lake, Montana","30047","0.6"
"Idaho, Idaho","16049","0.6"
"Ravalli, Montana","30081","0.6"
"Yellow Medicine, Minnesota","27173","0.6"
"Beaverhead, Montana","30001","0.6"
"Park, Wyoming","56029","0.6"
"Big Horn, Wyoming","56003","0.6"
"Codington, South Dakota","46029","0.6"
"Jefferson, Idaho","16051","0.6"
"Dodge, Nebraska","31053","0.6"
"Phillips, Kansas","20147","0.6"
"Roosevelt, New Mexico","35041","0.6"
"Sierra, New Mexico","35051","0.6"
"Pike, Arkansas","5109","0.5"
"Falls, Texas","48145","0.5"
"Taliaferro, Georgia","13265","0.5"
"Jefferson, Ohio","39081","0.5"
"Milam, Texas","48331","0.5"
"Jefferson Davis, Louisiana","22053","0.5"
"Parmer, Texas","48369","0.5"
"Georgetown, South Carolina","45043","0.5"
"Lincoln, New Mexico","35027","0.5"
"Bee, Texas","48025","0.5"
"Washington, Maine","23029","0.5"
"Oldham, Texas","48359","0.5"
"Waldo, Maine","23027","0.5"
"Darke, Ohio","39037","0.5"
"Knox, Maine","23013","0.5"
"Colbert, Alabama","1033","0.5"
"Clearwater, Minnesota","27029","0.5"
"Atchison, Kansas","20005","0.5"
"Pittsburg, Oklahoma","40121","0.5"
"Le Flore, Oklahoma","40079","0.5"
"Grady, Oklahoma","40051","0.5"
"Wise, Virginia","51195","0.5"
"Gilmer, Georgia","13123","0.5"
"Powell, Montana","30077","0.5"
"Granville, North Carolina","37077","0.5"
"Laurens, South Carolina","45059","0.5"
"Washington, Colorado","8121","0.5"
"Darlington, South Carolina","45031","0.5"
"Warren, North Carolina","37185","0.5"
"Wheatland, Montana","30107","0.5"
"Columbus, North Carolina","37047","0.5"
"Carson, Texas","48065","0.5"
"Stanton, Nebraska","31167","0.5"
"Hart, Kentucky","21099","0.5"
"Chester, Tennessee","47023","0.5"
"Ziebach, South Dakota","46137","0.5"
"Hand, South Dakota","46059","0.5"
"Carroll, Tennessee","47017","0.5"
"Rutherford, North Carolina","37161","0.5"
"Pawnee, Oklahoma","40117","0.5"
"Preble, Ohio","39135","0.5"
"Minidoka, Idaho","16067","0.5"
"Person, North Carolina","37145","0.5"
"Jo Daviess, Illinois","17085","0.5"
"Dickson, Tennessee","47043","0.5"
"Houston, Tennessee","47083","0.5"
"Pickaway, Ohio","39129","0.5"
"Cheatham, Tennessee","47021","0.5"
"Lenoir, North Carolina","37107","0.5"
"Grundy, Missouri","29079","0.5"
"Wood, West Virginia","54107","0.5"
"Goshen, Wyoming","56015","0.5"
"Texas, Missouri","29215","0.5"
"Clinton, Ohio","39027","0.5"
"Fillmore, Minnesota","27045","0.5"
"Burt, Nebraska","31021","0.5"
"Kay, Oklahoma","40071","0.5"
"Wayne, Nebraska","31179","0.5"
"Carbon, Utah","49007","0.5"
"Furnas, Nebraska","31065","0.5"
"Ashe, North Carolina","37009","0.5"
"Rio Arriba, New Mexico","35039","0.5"
"Wright, Missouri","29229","0.5"
"Lawrence, Ohio","39087","0.5"
"Piatt, Illinois","17147","0.5"
"Holt, Nebraska","31089","0.5"
"Tyler, West Virginia","54095","0.5"
"Carbon, Pennsylvania","42025","0.5"
"Elk, Pennsylvania","42047","0.5"
"Cherry, Nebraska","31031","0.5"
"Crawford, Pennsylvania","42039","0.5"
"Ashtabula, Ohio","39007","0.5"
"Henry, Indiana","18065","0.5"
"Warren, Pennsylvania","42123","0.5"
"McKean, Pennsylvania","42083","0.5"
"Fayette, Illinois","17051","0.5"
"Owen, Indiana","18119","0.5"
"Randolph, Missouri","29175","0.5"
"Palo Alto, Iowa","19147","0.5"
"Lyon, Iowa","19119","0.5"
"Sullivan, Indiana","18153","0.5"
"Kossuth, Iowa","19109","0.5"
"Brooke, West Virginia","54009","0.5"
"Mitchell, Iowa","19131","0.5"
"Greenup, Kentucky","21089","0.5"
"Humboldt, Nevada","32013","0.5"
"Montcalm, Michigan","26117","0.5"
"Jackson, South Dakota","46071","0.5"
"Marshall, Illinois","17123","0.5"
"Lawrence, Indiana","18093","0.5"
"Fountain, Indiana","18045","0.5"
"Ottawa, Kansas","20143","0.5"
"Scott, Indiana","18143","0.5"
"Hughes, South Dakota","46065","0.5"
"Marshall, Indiana","18099","0.5"
"Bayfield, Wisconsin","55007","0.5"
"Grand Isle, Vermont","50013","0.5"
"Fremont, Idaho","16043","0.5"
"Barton, Kansas","20009","0.5"
"Washington, Idaho","16087","0.5"
"Perry, Indiana","18123","0.5"
"Grant, Oregon","41023","0.5"
"Auglaize, Ohio","39011","0.5"
"Cambria, Pennsylvania","42021","0.5"
"Le Sueur, Minnesota","27079","0.5"
"Morton, North Dakota","38059","0.5"
"Gosper, Nebraska","31073","0.5"
"Trempealeau, Wisconsin","55121","0.5"
"Posey, Indiana","18129","0.5"
"Gladwin, Michigan","26051","0.5"
"Mercer, North Dakota","38057","0.5"
"Carlton, Minnesota","27017","0.5"
"Ashland, Wisconsin","55003","0.5"
"Gates, North Carolina","37073","0.5"
"Clinton, Indiana","18023","0.5"
"Lawrence, Pennsylvania","42073","0.5"
"Mountrail, North Dakota","38061","0.5"
"Chowan, North Carolina","37041","0.5"
"Woodford, Illinois","17203","0.5"
"Cedar, Missouri","29039","0.5"
"Macon, Missouri","29121","0.5"
"Orange, Indiana","18117","0.5"
"Dent, Missouri","29065","0.5"
"Towner, North Dakota","38095","0.5"
"Chouteau, Montana","30015","0.5"
"Cayuga, New York","36011","0.5"
"Manistee, Michigan","26101","0.5"
"Sanders, Montana","30089","0.5"
"St. Joseph, Michigan","26149","0.5"
"Caldwell, Missouri","29025","0.5"
"Russell, Kentucky","21207","0.5"
"Pettis, Missouri","29159","0.5"
"Pierce, Nebraska","31139","0.5"
"Hill, Montana","30041","0.5"
"Amherst, Virginia","51009","0.5"
"Ouray, Colorado","8091","0.5"
"Bath, Kentucky","21011","0.5"
"Todd, Minnesota","27153","0.5"
"Webb, Texas","48479","0.5"
"Benzie, Michigan","26019","0.5"
"Menominee, Wisconsin","55078","0.5"
"Ripley, Missouri","29181","0.5"
"Garfield, Utah","49017","0.5"
"Door, Wisconsin","55029","0.5"
"Maverick, Texas","48323","0.5"
"Wilson, Texas","48493","0.5"
"Trumbull, Ohio","39155","0.5"
"Haywood, North Carolina","37087","0.5"
"Gibson, Tennessee","47053","0.5"
"Fayette, Texas","48149","0.5"
"Marion, Tennessee","47115","0.5"
"Huntingdon, Pennsylvania","42061","0.5"
"Polk, Wisconsin","55095","0.5"
"Caddo, Oklahoma","40015","0.5"
"Livingston, Louisiana","22063","0.5"
"Taylor, Florida","12123","0.5"
"Marinette, Wisconsin","55075","0.5"
"Presque Isle, Michigan","26141","0.5"
"Miami, Kansas","20121","0.5"
"Pickens, Georgia","13227","0.5"
"Kanabec, Minnesota","27065","0.5"
"Chattooga, Georgia","13055","0.5"
"Garland, Arkansas","5051","0.5"
"Sussex, Virginia","51183","0.5"
"Sullivan, Pennsylvania","42113","0.5"
"Morrison, Minnesota","27097","0.5"
"Coahoma, Mississippi","28027","0.5"
"Ralls, Missouri","29173","0.5"
"Hot Spring, Arkansas","5059","0.5"
"Lincoln, Mississippi","28085","0.5"
"Clearfield, Pennsylvania","42033","0.5"
"Audubon, Iowa","19009","0.5"
"Covington, Alabama","1039","0.5"
"Charlevoix, Michigan","26029","0.5"
"Pope, Minnesota","27121","0.5"
"Schuylkill, Pennsylvania","42107","0.5"
"Mitchell, Georgia","13205","0.5"
"Oneida, Wisconsin","55085","0.5"
"Cherokee, Texas","48073","0.5"
"Calhoun, Georgia","13037","0.5"
"Gogebic, Michigan","26053","0.5"
"Hancock, West Virginia","54029","0.5"
"Ida, Iowa","19093","0.5"
"Comanche, Texas","48093","0.5"
"Pike, Kentucky","21195","0.5"
"Clarke, Alabama","1025","0.5"
"Claiborne, Mississippi","28021","0.5"

"undefined"
