Demographics, US by County, Non-English Language, Language Isolation (Both Sexes - 2014 to 2018), 2014 - 2018
Area,County FIPS,Percent
"Sevier, Tennessee","47155","2.2"
"Trempealeau, Wisconsin","55121","2.2"
"Jackson, Illinois","17077","2.2"
"McLean, Illinois","17113","2.2"
"East Baton Rouge, Louisiana","22033","2.2"
"Douglas, Illinois","17041","2.2"
"Bartholomew, Indiana","18005","2.2"
"Lake, Florida","12069","2.2"
"Pontotoc, Mississippi","28115","2.2"
"Thurston, Washington","53067","2.2"
"Assumption, Louisiana","22007","2.2"
"Toombs, Georgia","13279","2.2"
"Westmoreland, Virginia","51193","2.2"
"Buffalo, Nebraska","31019","2.2"
"Grays Harbor, Washington","53027","2.2"
"Woodward, Oklahoma","40153","2.2"
"Long, Georgia","13183","2.2"
"Aurora, South Dakota","46003","2.2"
"Las Animas, Colorado","8071","2.2"
"Boone, Illinois","17007","2.2"
"Calloway, Kentucky","21035","2.2"
"Beaufort, South Carolina","45013","2.2"
"Dixon, Nebraska","31051","2.2"
"McHenry, Illinois","17111","2.2"
"Rutherford, Tennessee","47149","2.1"
"Spotsylvania, Virginia","51177","2.1"
"Allen, Indiana","18003","2.1"
"Real, Texas","48385","2.1"
"Comal, Texas","48091","2.1"
"Inyo, California","6027","2.1"
"Chester, Pennsylvania","42029","2.1"
"Terrebonne, Louisiana","22109","2.1"
"Brown, Texas","48049","2.1"
"Polk, Oregon","41053","2.1"
"Grayson, Texas","48181","2.1"
"Gallatin, Kentucky","21077","2.1"
"Graham, Arizona","4009","2.1"
"Weston, Wyoming","56045","2.1"
"Taylor, Iowa","19173","2.1"
"Douglas, Nevada","32005","2.1"
"Cuming, Nebraska","31039","2.1"
"Sumter, Alabama","1119","2.1"
"Beaver, Utah","49001","2.1"
"Lavaca, Texas","48285","2.1"
"Saline, Kansas","20169","2.1"
"Randolph, North Carolina","37151","2.1"
"Anoka, Minnesota","27003","2.1"
"Archer, Texas","48009","2.1"
"Wallace, Kansas","20199","2.1"
"Phelps, Missouri","29161","2.1"
"Falls Church, Virginia","51610","2.1"
"Monroe, Pennsylvania","42089","2.1"
"Alachua, Florida","12001","2.1"
"Lincoln, Nevada","32017","2.1"
"Lafayette, Louisiana","22055","2.1"
"Robeson, North Carolina","37155","2.1"
"Volusia, Florida","12127","2.1"
"Rawlins, Kansas","20153","2.1"
"Baltimore, Maryland","24510","2.0"
"Ocean, New Jersey","34029","2.0"
"Placer, California","6061","2.0"
"Bristol, Rhode Island","44001","2.0"
"Scotts Bluff, Nebraska","31157","2.0"
"Boone, Kentucky","21015","2.0"
"Dunn, North Dakota","38025","2.0"
"Columbia, Washington","53013","2.0"
"Wasco, Oregon","41065","2.0"
"Jackson, Missouri","29095","2.0"
"Daviess, Indiana","18027","2.0"
"Plaquemines, Louisiana","22075","2.0"
"Hopewell, Virginia","51670","2.0"
"Richmond, Virginia","51760","2.0"
"Hamilton, Iowa","19079","2.0"
"Iberia, Louisiana","22045","2.0"
"Stafford, Kansas","20185","2.0"
"Okaloosa, Florida","12091","2.0"
"Pike, Mississippi","28113","2.0"
"Fredericksburg, Virginia","51630","2.0"
"Hill, Texas","48217","2.0"
"Anson, North Carolina","37007","2.0"
"Jackson, Indiana","18071","2.0"
"Gadsden, Florida","12039","2.0"
"Sumter, Georgia","13261","2.0"
"Boulder, Colorado","8013","2.0"
"Stephens, Texas","48429","2.0"
"Chattahoochee, Georgia","13053","2.0"
"Barry, Missouri","29009","2.0"
"Burke, North Carolina","37023","2.0"
"Spartanburg, South Carolina","45083","2.0"
"Kent, Delaware","10001","1.9"
"Evangeline, Louisiana","22039","1.9"
"Schenectady, New York","36093","1.9"
"Mason, Washington","53045","1.9"
"Dallas, Iowa","19049","1.9"
"Juneau, Alaska","2110","1.9"
"Oldham, Texas","48359","1.9"
"Berkeley, South Carolina","45015","1.9"
"Columbia, Georgia","13073","1.9"
"Moniteau, Missouri","29135","1.9"
"Clear Creek, Colorado","8019","1.9"
"Ulster, New York","36111","1.9"
"Newberry, South Carolina","45071","1.9"
"Murray, Georgia","13213","1.9"
"Oktibbeha, Mississippi","28105","1.9"
"Morrill, Nebraska","31123","1.9"
"Freeborn, Minnesota","27047","1.9"
"Pasco, Florida","12101","1.9"
"Hernando, Florida","12053","1.9"
"York, Virginia","51199","1.9"
"Hopkins, Texas","48223","1.9"
"Lee, Alabama","1081","1.9"
"Rockwall, Texas","48397","1.9"
"Norfolk, Virginia","51710","1.9"
"Millard, Utah","49027","1.9"
"Glynn, Georgia","13127","1.9"
"Jessamine, Kentucky","21113","1.9"
"Albemarle, Virginia","51003","1.9"
"Burlington, New Jersey","34005","1.9"
"Washington, Texas","48477","1.9"
"Randall, Texas","48381","1.9"
"Gilmer, West Virginia","54021","1.9"
"Caroline, Maryland","24011","1.9"
"Blanco, Texas","48031","1.9"
"Franklin, North Carolina","37069","1.9"
"Lander, Nevada","32015","1.9"
"Tift, Georgia","13277","1.9"
"Surry, North Carolina","37171","1.9"
"Comanche, Oklahoma","40031","1.9"
"Colonial Heights, Virginia","51570","1.9"
"Shelby, Tennessee","47157","1.9"
"Chilton, Alabama","1021","1.9"
"Butler, Ohio","39017","1.8"
"Utah, Utah","49049","1.8"
"Logan, Nebraska","31113","1.8"
"Wichita, Kansas","20203","1.8"
"Marion, Georgia","13197","1.8"
"Acadia, Louisiana","22001","1.8"
"Ellis, Kansas","20051","1.8"
"Pulaski, Arkansas","5119","1.8"
"Sitka, Alaska","2220","1.8"
"Dewey, Oklahoma","40043","1.8"
"Yadkin, North Carolina","37197","1.8"
"Broomfield, Colorado","8014","1.8"
"Boone, Missouri","29019","1.8"
"El Paso, Colorado","8041","1.8"
"Buchanan, Missouri","29021","1.8"
"Cass, North Dakota","38017","1.8"
"De Baca, New Mexico","35011","1.8"
"Kendall, Illinois","17093","1.8"
"Dare, North Carolina","37055","1.8"
"Pratt, Kansas","20151","1.8"
"Virginia Beach, Virginia","51810","1.8"
"White Pine, Nevada","32033","1.8"
"Charlotte, Florida","12015","1.8"
"Erie, Pennsylvania","42049","1.8"
"Androscoggin, Maine","23001","1.8"
"Uintah, Utah","49047","1.8"
"Hunterdon, New Jersey","34019","1.8"
"Oconee, Georgia","13219","1.8"
"Cumberland, Pennsylvania","42041","1.8"
"Runnels, Texas","48399","1.8"
"Nantucket, Massachusetts","25019","1.8"
"Lenoir, North Carolina","37107","1.8"
"Wayne, Georgia","13305","1.8"
"Whatcom, Washington","53073","1.8"
"Liberty, Montana","30051","1.8"
"Childress, Texas","48075","1.8"
"Iredell, North Carolina","37097","1.8"
"James City, Virginia","51095","1.8"
"Cabarrus, North Carolina","37025","1.8"
"Bradley, Tennessee","47011","1.8"
"Kosciusko, Indiana","18085","1.8"
"Russell, Alabama","1113","1.7"
"Hutchinson, Texas","48233","1.7"
"Murray, Minnesota","27101","1.7"
"St. Joseph, Indiana","18141","1.7"
"Clackamas, Oregon","41005","1.7"
"Anne Arundel, Maryland","24003","1.7"
"St. Louis, Missouri","29189","1.7"
"Pitkin, Colorado","8097","1.7"
"Barrow, Georgia","13013","1.7"
"Manitowoc, Wisconsin","55071","1.7"
"Plymouth, Iowa","19149","1.7"
"Berkshire, Massachusetts","25003","1.7"
"Payne, Oklahoma","40119","1.7"
"Catron, New Mexico","35003","1.7"
"Tooele, Utah","49045","1.7"
"Mitchell, Georgia","13205","1.7"
"Adams, Nebraska","31001","1.7"
"Dillon, South Carolina","45033","1.7"
"Kendall, Texas","48259","1.7"
"Isabella, Michigan","26073","1.7"
"Lincoln, North Carolina","37109","1.7"
"Ashland, Ohio","39005","1.7"
"Franklin, Iowa","19069","1.7"
"Juab, Utah","49023","1.7"
"Le Flore, Oklahoma","40079","1.7"
"Alpine, California","6003","1.7"
"Major, Oklahoma","40093","1.7"
"Iron, Utah","49021","1.7"
"Montgomery, Virginia","51121","1.7"
"Douglas, Georgia","13097","1.7"
"Grand Forks, North Dakota","38035","1.7"
"Chesterfield, South Carolina","45025","1.7"
"Black Hawk, Iowa","19013","1.7"
"Delta, Colorado","8029","1.7"
"Shelby, Kentucky","21211","1.7"
"Harnett, North Carolina","37085","1.7"
"Sanborn, South Dakota","46111","1.7"
"Brookings, South Dakota","46011","1.7"
"Briscoe, Texas","48045","1.7"
"Clatsop, Oregon","41007","1.7"
"Monroe, Georgia","13207","1.7"
"Troup, Georgia","13285","1.7"
"Nicollet, Minnesota","27103","1.7"
"Clay, Iowa","19041","1.7"
"Jackson, North Carolina","37099","1.7"
"Steele, North Dakota","38091","1.7"
"Mackinac, Michigan","26097","1.7"
"Robertson, Tennessee","47147","1.7"
"Humboldt, California","6023","1.7"
"Brevard, Florida","12009","1.7"
"Refugio, Texas","48391","1.7"
"Kay, Oklahoma","40071","1.7"
"Throckmorton, Texas","48447","1.7"
"Floyd, Iowa","19067","1.7"
"Harrison, Mississippi","28047","1.7"
"Houston, Georgia","13153","1.7"
"Chatham, Georgia","13051","1.7"
"Oneida, Idaho","16071","1.7"
"Duchesne, Utah","49013","1.7"
"Jackson, Oregon","41029","1.7"
"Weber, Utah","49057","1.7"
"Marion, Texas","48315","1.7"
"Thurston, Nebraska","31173","1.7"
"Otoe, Nebraska","31131","1.7"
"Wood, Texas","48499","1.7"
"Broome, New York","36007","1.7"
"Brown, Illinois","17009","1.6"
"Daniels, Montana","30019","1.6"
"Humboldt, Iowa","19091","1.6"
"Calcasieu, Louisiana","22019","1.6"
"Walworth, Wisconsin","55127","1.6"
"Burnet, Texas","48053","1.6"
"Racine, Wisconsin","55101","1.6"
"Pueblo, Colorado","8101","1.6"
"Sussex, New Jersey","34037","1.6"
"Barton, Kansas","20009","1.6"
"DeKalb, Illinois","17037","1.6"
"Erath, Texas","48143","1.6"
"Marion, Florida","12083","1.6"
"Wrangell-Petersburg, Alaska","2280","1.6"
"Wilcox, Georgia","13315","1.6"
"Jefferson, Oregon","41031","1.6"
"Richland, South Carolina","45079","1.6"
"Taylor, Florida","12123","1.6"
"Mohave, Arizona","4015","1.6"
"Yavapai, Arizona","4025","1.6"
"Orleans, New York","36073","1.6"
"Clay, Florida","12019","1.6"
"Juniata, Pennsylvania","42067","1.6"
"Charleston, South Carolina","45019","1.6"
"Falls, Texas","48145","1.6"
"Scott, Iowa","19163","1.6"
"Lexington, South Carolina","45063","1.6"
"Greenwood, South Carolina","45047","1.6"
"Franklin, Massachusetts","25011","1.6"
"Quitman, Georgia","13239","1.6"
"Putnam, Tennessee","47141","1.6"
"Yates, New York","36123","1.6"
"Box Elder, Utah","49003","1.6"
"York, Pennsylvania","42133","1.6"
"Yancey, North Carolina","37199","1.6"
"Appling, Georgia","13001","1.6"
"Lincoln, Louisiana","22061","1.6"
"Montgomery, Alabama","1101","1.6"
"Walworth, South Dakota","46129","1.6"
"Simpson, Kentucky","21213","1.6"
"Chautauqua, New York","36013","1.6"
"Candler, Georgia","13043","1.6"
"Yukon-Koyukuk, Alaska","2290","1.6"
"Shannon, South Dakota","46113","1.6"
"Cumberland, Maine","23005","1.6"
"Craven, North Carolina","37049","1.6"
"Trousdale, Tennessee","47169","1.6"
"Litchfield, Connecticut","9005","1.6"
"Adams, Pennsylvania","42001","1.6"
"Hampshire, Massachusetts","25015","1.6"
"La Crosse, Wisconsin","55063","1.6"
"Gunnison, Colorado","8051","1.6"
"Cleveland, Oklahoma","40027","1.6"
"Montgomery, Indiana","18107","1.6"
"Morgan, Georgia","13211","1.6"
"Warren, Tennessee","47177","1.6"
"Ottawa, Michigan","26139","1.6"
"White, Indiana","18181","1.6"
"Craighead, Arkansas","5031","1.6"
"Waynesboro, Virginia","51820","1.6"
"San Juan, Washington","53055","1.6"
"Aiken, South Carolina","45003","1.5"
"Houston, Tennessee","47083","1.5"
"Barbour, Alabama","1005","1.5"
"Transylvania, North Carolina","37175","1.5"
"Ascension, Louisiana","22005","1.5"
"Bent, Colorado","8011","1.5"
"St. John the Baptist, Louisiana","22095","1.5"
"Shelby, Alabama","1117","1.5"
"Pamlico, North Carolina","37137","1.5"
"Lorain, Ohio","39093","1.5"
"Klamath, Oregon","41035","1.5"
"Trinity, Texas","48455","1.5"
"San Juan, Colorado","8111","1.5"
"Washington, Louisiana","22117","1.5"
"Lyon, Nevada","32019","1.5"
"Cherokee, Oklahoma","40021","1.5"
"St. Bernard, Louisiana","22087","1.5"
"Hayes, Nebraska","31085","1.5"
"Independence, Arkansas","5063","1.5"
"Clay, Nebraska","31035","1.5"
"Blount, Alabama","1009","1.5"
"Horry, South Carolina","45051","1.5"
"Tolland, Connecticut","9013","1.5"
"Emporia, Virginia","51595","1.5"
"Tama, Iowa","19171","1.5"
"Hamilton, Tennessee","47065","1.5"
"Cherokee, South Carolina","45021","1.5"
"Logan, North Dakota","38047","1.5"
"Sedgwick, Colorado","8115","1.5"
"Parker, Texas","48367","1.5"
"Pasquotank, North Carolina","37139","1.5"
"Blaine, Oklahoma","40011","1.5"
"Jefferson, Colorado","8059","1.5"
"Russell, Kentucky","21207","1.5"
"Emmet, Iowa","19063","1.5"
"Douglas, Kansas","20045","1.5"
"Strafford, New Hampshire","33017","1.5"
"Charlottesville, Virginia","51540","1.5"
"Pike, Pennsylvania","42103","1.5"
"Dinwiddie, Virginia","51053","1.5"
"Muscogee, Georgia","13215","1.5"
"Bryan, Georgia","13029","1.5"
"Escambia, Florida","12033","1.5"
"Big Horn, Wyoming","56003","1.5"
"Polk, Arkansas","5113","1.5"
"Dubois, Indiana","18037","1.5"
"Davidson, North Carolina","37057","1.5"
"Albany, Wyoming","56001","1.5"
"Scott, Kentucky","21209","1.5"
"Gilchrist, Florida","12041","1.5"
"Wood, Ohio","39173","1.5"
"Macon, North Carolina","37113","1.5"
"Hunt, Texas","48231","1.5"
"Del Norte, California","6015","1.5"
"Citrus, Florida","12017","1.5"
"El Dorado, California","6017","1.5"
"Ada, Idaho","16001","1.5"
"Elbert, Georgia","13105","1.5"
"Washington, Utah","49053","1.5"
"Fallon, Montana","30025","1.5"
"St. Tammany, Louisiana","22103","1.5"
"Kiowa, Oklahoma","40075","1.5"
"Lucas, Iowa","19117","1.5"
"Nome, Alaska","2180","1.5"
"Hamilton, Indiana","18057","1.5"
"Coffee, Alabama","1031","1.5"
"McCook, South Dakota","46087","1.5"
"Rowan, North Carolina","37159","1.5"
"Benton, Minnesota","27009","1.5"
"Grant, New Mexico","35017","1.5"
"Mineral, West Virginia","54057","1.5"
"Hamilton, Florida","12047","1.5"
"Platte, Missouri","29165","1.5"
"Jackson, Kansas","20085","1.5"
"Larimer, Colorado","8069","1.5"
"Grand, Colorado","8049","1.5"
"Adams, Indiana","18001","1.5"
"Wayne, Iowa","19185","1.5"
"Barnstable, Massachusetts","25001","1.5"
"Garfield, Utah","49017","1.5"
"Cottonwood, Minnesota","27033","1.5"
"Columbia, New York","36021","1.5"
"Ogle, Illinois","17141","1.4"
"Linn, Iowa","19113","1.4"
"Stark, North Dakota","38089","1.4"
"Kent, Maryland","24029","1.4"
"Madison, Arkansas","5087","1.4"
"Warren, Mississippi","28149","1.4"
"St. Joseph, Michigan","26149","1.4"
"Madison, Alabama","1089","1.4"
"Alexander, North Carolina","37003","1.4"
"Norman, Minnesota","27107","1.4"
"Pettis, Missouri","29159","1.4"
"Baldwin, Alabama","1003","1.4"
"Mariposa, California","6043","1.4"
"Emery, Utah","49015","1.4"
"Barron, Wisconsin","55005","1.4"
"Grant, Minnesota","27051","1.4"
"Todd, South Dakota","46121","1.4"
"Avery, North Carolina","37011","1.4"
"Fannin, Texas","48147","1.4"
"Burleson, Texas","48051","1.4"
"Bay, Florida","12005","1.4"
"Caldwell, North Carolina","37027","1.4"
"Logan, Arkansas","5083","1.4"
"Staunton, Virginia","51790","1.4"
"Franklin, Pennsylvania","42055","1.4"
"Van Buren, Michigan","26159","1.4"
"Levy, Florida","12075","1.4"
"Wilkes, Georgia","13317","1.4"
"Granville, North Carolina","37077","1.4"
"Cerro Gordo, Iowa","19033","1.4"
"Hamilton, Ohio","39061","1.4"
"Gloucester, New Jersey","34015","1.4"
"Calhoun, Mississippi","28013","1.4"
"Jerauld, South Dakota","46073","1.4"
"Swift, Minnesota","27151","1.4"
"Tangipahoa, Louisiana","22105","1.4"
"Decatur, Kansas","20039","1.4"
"Stanton, Nebraska","31167","1.4"
"Lane, Oregon","41039","1.4"
"Jefferson, Oklahoma","40067","1.4"
"Wilson, Tennessee","47189","1.4"
"Russell, Kansas","20167","1.4"
"Sequatchie, Tennessee","47153","1.4"
"Madison, Florida","12079","1.4"
"Gaston, North Carolina","37071","1.4"
"Harrison, Texas","48203","1.4"
"Fayette, Georgia","13113","1.4"
"Leavenworth, Kansas","20103","1.4"
"Rensselaer, New York","36083","1.4"
"Pitt, North Carolina","37147","1.4"
"Warren, Virginia","51187","1.4"
"Frederick, Virginia","51069","1.4"
"Morton, North Dakota","38059","1.4"
"Nelson, Virginia","51125","1.4"
"Dukes, Massachusetts","25007","1.3"
"Summit, Ohio","39153","1.3"
"Dodge, Georgia","13091","1.3"
"Bonneville, Idaho","16019","1.3"
"Canadian, Oklahoma","40017","1.3"
"Hancock, Ohio","39063","1.3"
"Bannock, Idaho","16005","1.3"
"Butler, Kentucky","21031","1.3"
"Oceana, Michigan","26127","1.3"
"Charles, Maryland","24017","1.3"
"Crawford, Kansas","20037","1.3"
"Fauquier, Virginia","51061","1.3"
"Richland, Wisconsin","55103","1.3"
"Jackson, Louisiana","22049","1.3"
"Winnebago, Wisconsin","55139","1.3"
"Lewis, Washington","53041","1.3"
"Allegheny, Pennsylvania","42003","1.3"
"Tripp, South Dakota","46123","1.3"
"Davie, North Carolina","37059","1.3"
"Pender, North Carolina","37141","1.3"
"Beaufort, North Carolina","37013","1.3"
"Cape May, New Jersey","34009","1.3"
"Chase, Nebraska","31029","1.3"
"Moffat, Colorado","8081","1.3"
"Grundy, Missouri","29079","1.3"
"Payette, Idaho","16075","1.3"
"Pickens, South Carolina","45077","1.3"
"Chittenden, Vermont","50007","1.3"
"De Soto, Louisiana","22031","1.3"
"Henry, Virginia","51089","1.3"
"Nye, Nevada","32023","1.3"
"Clay, Missouri","29047","1.3"
"Adams, Mississippi","28001","1.3"
"Peach, Georgia","13225","1.3"
"Clark, Kentucky","21049","1.3"
"Routt, Colorado","8107","1.3"
"Tuolumne, California","6109","1.3"
"Grant, Oklahoma","40053","1.3"
"St. Lawrence, New York","36089","1.3"
"Greene, New York","36039","1.3"
"Deuel, Nebraska","31049","1.3"
"Todd, Minnesota","27153","1.3"
"Montgomery, Mississippi","28097","1.3"
"Tuscaloosa, Alabama","1125","1.3"
"Newport, Rhode Island","44005","1.3"
"Rockingham, Virginia","51165","1.3"
"Fillmore, Minnesota","27045","1.3"
"Knox, Tennessee","47093","1.3"
"Washakie, Wyoming","56043","1.3"
"Lake, Ohio","39085","1.3"
"Jasper, Georgia","13159","1.3"
"Mesa, Colorado","8077","1.3"
"Jefferson, Alabama","1073","1.3"
"Sheboygan, Wisconsin","55117","1.3"
"Kent, Rhode Island","44003","1.3"
"Montgomery, Iowa","19137","1.3"
"Newton, Georgia","13217","1.3"
"Montgomery, Ohio","39113","1.3"
"Richmond, Georgia","13245","1.3"
"Taliaferro, Georgia","13265","1.3"
"Marshall, Tennessee","47117","1.3"
"McClain, Oklahoma","40087","1.3"
"Clallam, Washington","53009","1.3"
"Somerset, Maryland","24039","1.3"
"New Hanover, North Carolina","37129","1.3"
"Spokane, Washington","53063","1.3"
"Pacific, Washington","53049","1.3"
"Vernon, Louisiana","22115","1.3"
"Garland, Arkansas","5051","1.3"
"Ohio, Kentucky","21183","1.3"
"Union, Mississippi","28145","1.3"
"Mineral, Nevada","32021","1.3"
"Dallas, Missouri","29059","1.3"
"Jackson, Mississippi","28059","1.3"
"Eaton, Michigan","26045","1.2"
"Montour, Pennsylvania","42093","1.2"
"La Salle, Illinois","17099","1.2"
"Clark, South Dakota","46025","1.2"
"Crenshaw, Alabama","1041","1.2"
"Chippewa, Minnesota","27023","1.2"
"Isle of Wight, Virginia","51093","1.2"
"Beaverhead, Montana","30001","1.2"
"Polk, Nebraska","31143","1.2"
"Klickitat, Washington","53039","1.2"
"Stevens, Minnesota","27149","1.2"
"Washington, Kansas","20201","1.2"
"Twiggs, Georgia","13289","1.2"
"Newton, Indiana","18111","1.2"
"Rio Blanco, Colorado","8103","1.2"
"Cowlitz, Washington","53015","1.2"
"Scott, Arkansas","5127","1.2"
"Rock, Wisconsin","55105","1.2"
"Franklin, Texas","48159","1.2"
"Phelps, Nebraska","31137","1.2"
"Richland, Montana","30083","1.2"
"Newton, Missouri","29145","1.2"
"Hughes, South Dakota","46065","1.2"
"Grainger, Tennessee","47057","1.2"
"Rhea, Tennessee","47143","1.2"
"Hancock, Iowa","19081","1.2"
"Lake, South Dakota","46079","1.2"
"Marathon, Wisconsin","55073","1.2"
"Clark, Arkansas","5019","1.2"
"Custer, Nebraska","31041","1.2"
"Essex, Vermont","50009","1.2"
"Geauga, Ohio","39055","1.2"
"Monongalia, West Virginia","54061","1.2"
"Shawnee, Kansas","20177","1.2"
"Shasta, California","6089","1.2"
"Llano, Texas","48299","1.2"
"Meeker, Minnesota","27093","1.2"
"Lynchburg, Virginia","51680","1.2"
"Siskiyou, California","6093","1.2"
"Clay, North Carolina","37043","1.2"
"Edmunds, South Dakota","46045","1.2"
"Sevier, Utah","49041","1.2"
"Kankakee, Illinois","17091","1.2"
"Polk, Minnesota","27119","1.2"
"Hancock, Mississippi","28045","1.2"
"Sanpete, Utah","49039","1.2"
"San Jacinto, Texas","48407","1.2"
"Avoyelles, Louisiana","22009","1.2"
"Chattooga, Georgia","13055","1.2"
"Lawrence, Missouri","29109","1.2"
"Wilkes, North Carolina","37193","1.2"
"Jasper, Missouri","29097","1.2"
"Rains, Texas","48379","1.2"
"Oliver, North Dakota","38065","1.2"
"Daviess, Kentucky","21059","1.2"
"Ashe, North Carolina","37009","1.2"
"Outagamie, Wisconsin","55087","1.2"
"Rapides, Louisiana","22079","1.2"
"Union, Iowa","19175","1.2"
"Brunswick, North Carolina","37019","1.2"
"Louisa, Virginia","51109","1.2"
"Tate, Mississippi","28137","1.2"
"Adams, North Dakota","38001","1.2"
"Peoria, Illinois","17143","1.2"
"Lafayette, Wisconsin","55065","1.2"
"Eau Claire, Wisconsin","55035","1.2"
"Lucas, Ohio","39095","1.2"
"Union, Georgia","13291","1.2"
"Davis, Iowa","19051","1.2"
"Laramie, Wyoming","56021","1.2"
"Dunklin, Missouri","29069","1.2"
"Jefferson, Nebraska","31095","1.2"
"Union, Pennsylvania","42119","1.2"
"Crook, Wyoming","56011","1.2"
"Wayne, Illinois","17191","1.2"
"Shenandoah, Virginia","51171","1.2"
"Columbus, North Carolina","37047","1.2"
"Athens, Ohio","39009","1.2"
"Mahoning, Ohio","39099","1.2"
"Walsh, North Dakota","38099","1.2"
"Nevada, California","6057","1.2"
"Morris, Kansas","20127","1.2"
"Onslow, North Carolina","37133","1.1"
"Howard, Iowa","19089","1.1"
"Custer, South Dakota","46033","1.1"
"Rich, Utah","49033","1.1"
"Pottawattamie, Iowa","19155","1.1"
"Faribault, Minnesota","27043","1.1"
"Fluvanna, Virginia","51065","1.1"
"Putnam, Indiana","18133","1.1"
"Nassau, Florida","12089","1.1"
"Lowndes, Georgia","13185","1.1"
"Coleman, Texas","48083","1.1"
"Scotland, Missouri","29199","1.1"
"Rice, Kansas","20159","1.1"
"Archuleta, Colorado","8007","1.1"
"Bowie, Texas","48037","1.1"
"Carter, Oklahoma","40019","1.1"
"Webster, Kentucky","21233","1.1"
"Crawford, Arkansas","5033","1.1"
"Person, North Carolina","37145","1.1"
"Lauderdale, Tennessee","47097","1.1"
"Williamson, Tennessee","47187","1.1"
"Lyon, Kentucky","21143","1.1"
"Clinton, Kentucky","21053","1.1"
"Montgomery, Kansas","20125","1.1"
"Dorchester, Maryland","24019","1.1"
"Montgomery, Tennessee","47125","1.1"
"Taney, Missouri","29213","1.1"
"Greene, Ohio","39057","1.1"
"Blount, Tennessee","47009","1.1"
"Hendricks, Indiana","18063","1.1"
"Shelby, Ohio","39149","1.1"
"York, South Carolina","45091","1.1"
"Washington, Maryland","24043","1.1"
"Merrimack, New Hampshire","33013","1.1"
"Coshocton, Ohio","39031","1.1"
"Butler, Nebraska","31023","1.1"
"Jasper, Indiana","18073","1.1"
"Pittsburg, Oklahoma","40121","1.1"
"Carbon, Pennsylvania","42025","1.1"
"Madison, Georgia","13195","1.1"
"Harford, Maryland","24025","1.1"
"Arkansas, Arkansas","5001","1.1"
"Murray, Oklahoma","40099","1.1"
"Hot Spring, Arkansas","5059","1.1"
"Carroll, Georgia","13045","1.1"
"Fond du Lac, Wisconsin","55039","1.1"
"Ontario, New York","36069","1.1"
"Bryan, Oklahoma","40013","1.1"
"Lamar, Texas","48277","1.1"
"Bibb, Georgia","13021","1.1"
"Bulloch, Georgia","13031","1.1"
"Taylor, Wisconsin","55119","1.1"
"Mahaska, Iowa","19123","1.1"
"Dooly, Georgia","13093","1.1"
"Upshur, Texas","48459","1.1"
"Warren, Ohio","39165","1.1"
"Bullock, Alabama","1011","1.1"
"Dunn, Wisconsin","55033","1.1"
"Ben Hill, Georgia","13017","1.1"
"Dougherty, Georgia","13095","1.1"
"Dale, Alabama","1045","1.1"
"Jasper, Iowa","19099","1.1"
"Thomas, Georgia","13275","1.1"
"Mobile, Alabama","1097","1.1"
"Walton, Florida","12131","1.1"
"Leon, Florida","12073","1.1"
"Whiteside, Illinois","17195","1.1"
"Allen, Louisiana","22003","1.1"
"Grayson, Virginia","51077","1.1"
"Thomas, Kansas","20193","1.1"
"Seneca, New York","36099","1.1"
"St. Charles, Louisiana","22089","1.1"
"Snyder, Pennsylvania","42109","1.1"
"Island, Washington","53029","1.1"
"Clay, Minnesota","27027","1.1"
"McPherson, South Dakota","46089","1.1"
"Saginaw, Michigan","26145","1.1"
"Camas, Idaho","16025","1.1"
"Natrona, Wyoming","56025","1.1"
"Winnebago, Iowa","19189","1.0"
"Washington, Iowa","19183","1.0"
"Heard, Georgia","13149","1.0"
"Cheshire, New Hampshire","33005","1.0"
"Neshoba, Mississippi","28099","1.0"
"Woods, Oklahoma","40151","1.0"
"Clarke, Virginia","51043","1.0"
"Chickasaw, Iowa","19037","1.0"
"Davis, Utah","49011","1.0"
"Cass, Iowa","19029","1.0"
"Bennett, South Dakota","46007","1.0"
"Washington, Mississippi","28151","1.0"
"Tuscarawas, Ohio","39157","1.0"
"McCurtain, Oklahoma","40089","1.0"
"Washita, Oklahoma","40149","1.0"
"Crawford, Illinois","17033","1.0"
"Coffee, Tennessee","47031","1.0"
"Lee, Arkansas","5077","1.0"
"Foster, North Dakota","38031","1.0"
"Beckham, Oklahoma","40009","1.0"
"Saunders, Nebraska","31155","1.0"
"Cecil, Maryland","24015","1.0"
"Sarpy, Nebraska","31153","1.0"
"Jackson, Georgia","13157","1.0"
"Roseau, Minnesota","27135","1.0"
"Kitsap, Washington","53035","1.0"
"Portage, Ohio","39133","1.0"
"Ramsey, North Dakota","38071","1.0"
"Cavalier, North Dakota","38019","1.0"
"Kittitas, Washington","53037","1.0"
"Toole, Montana","30101","1.0"
"McMinn, Tennessee","47107","1.0"
"Calhoun, Michigan","26025","1.0"
"Moore, Tennessee","47127","1.0"
"Kalamazoo, Michigan","26077","1.0"
"Lafayette, Mississippi","28071","1.0"
"Franklin, Arkansas","5047","1.0"
"Kiowa, Colorado","8061","1.0"
"Kearney, Nebraska","31099","1.0"
"Crowley, Colorado","8025","1.0"
"Jones, Iowa","19105","1.0"
"Portsmouth, Virginia","51740","1.0"
"Rappahannock, Virginia","51157","1.0"
"White, Arkansas","5145","1.0"
"Chesapeake, Virginia","51550","1.0"
"Franklin, Idaho","16041","1.0"
