Demographics, US by County, Population, Age 65 and Over (Both Sexes - 2014 to 2018), 2014 - 2018
Area,County FIPS,Percent
"Lawrence, Alabama","1079","34.8"
"Winston, Alabama","1133","34.8"
"Butler, Nebraska","31023","34.8"
"Clay, Alabama","1027","34.8"
"Greene, Pennsylvania","42059","34.8"
"Henry, Georgia","13151","34.8"
"Preble, Ohio","39135","34.8"
"Sanders, Montana","30089","34.8"
"Kalkaska, Michigan","26079","34.8"
"Frederick, Virginia","51069","34.8"
"Macoupin, Illinois","17117","34.8"
"Northumberland, Pennsylvania","42097","34.8"
"Lee, South Carolina","45061","34.8"
"Edgefield, South Carolina","45037","34.8"
"Gem, Idaho","16045","34.8"
"Salem, New Jersey","34033","34.8"
"Ralls, Missouri","29173","34.8"
"Iowa, Iowa","19095","34.8"
"Telfair, Georgia","13271","34.8"
"Mecklenburg, Virginia","51117","34.7"
"Wood, Wisconsin","55141","34.7"
"Brevard, Florida","12009","34.7"
"Worcester, Maryland","24047","34.7"
"Jersey, Illinois","17083","34.7"
"Washington, Florida","12133","34.7"
"Banks, Georgia","13011","34.7"
"Liberty, Florida","12077","34.7"
"Jackson, West Virginia","54035","34.7"
"Kanawha, West Virginia","54039","34.7"
"Highland, Virginia","51091","34.7"
"Grand Traverse, Michigan","26055","34.7"
"Pacific, Washington","53049","34.7"
"Sanilac, Michigan","26151","34.7"
"Randolph, North Carolina","37151","34.7"
"Potter, Pennsylvania","42105","34.7"
"Sheboygan, Wisconsin","55117","34.7"
"Gallatin, Illinois","17059","34.7"
"Franklin, New York","36033","34.7"
"Stanton, Nebraska","31167","34.7"
"Santa Fe, New Mexico","35049","34.7"
"Delaware, Iowa","19055","34.7"
"Cherokee, Alabama","1019","34.7"
"Buckingham, Virginia","51029","34.7"
"Brown, Ohio","39015","34.7"
"Lake, Illinois","17097","34.7"
"Douglas, Wisconsin","55031","34.7"
"Floyd, Indiana","18043","34.7"
"Will, Illinois","17197","34.7"
"Clinton, Michigan","26037","34.7"
"Clackamas, Oregon","41005","34.7"
"Custer, Idaho","16037","34.7"
"Orleans, Vermont","50019","34.7"
"Steuben, Indiana","18151","34.7"
"Meigs, Tennessee","47121","34.7"
"Delaware, New York","36025","34.7"
"Daniels, Montana","30019","34.7"
"Atlantic, New Jersey","34001","34.7"
"Perry, Arkansas","5105","34.7"
"Hardin, Tennessee","47071","34.7"
"Isanti, Minnesota","27059","34.7"
"Oswego, New York","36075","34.7"
"Jefferson, Missouri","29099","34.7"
"Limestone, Alabama","1083","34.7"
"Wayne, Tennessee","47181","34.7"
"Westchester, New York","36119","34.7"
"Meade, Kentucky","21163","34.7"
"Jackson, Michigan","26075","34.7"
"Gaston, North Carolina","37071","34.6"
"Poquoson, Virginia","51735","34.6"
"Johnston, North Carolina","37101","34.6"
"Racine, Wisconsin","55101","34.6"
"Hartley, Texas","48205","34.6"
"Converse, Wyoming","56009","34.6"
"White, Georgia","13311","34.6"
"De Witt, Illinois","17039","34.6"
"Nash, North Carolina","37127","34.6"
"Dade, Missouri","29057","34.6"
"Union, Florida","12125","34.6"
"Marshall, Kentucky","21157","34.6"
"Ashtabula, Ohio","39007","34.6"
"Steuben, New York","36101","34.6"
"Essex, Massachusetts","25009","34.6"
"Teton, Wyoming","56039","34.6"
"Maui, Hawaii","15009","34.6"
"Luce, Michigan","26095","34.6"
"Warren, North Carolina","37185","34.6"
"Richmond, New York","36085","34.6"
"Green Lake, Wisconsin","55047","34.6"
"Harlan, Kentucky","21095","34.6"
"Newaygo, Michigan","26123","34.6"
"Otsego, Michigan","26137","34.6"
"Lawrence, Pennsylvania","42073","34.6"
"Colbert, Alabama","1033","34.6"
"King and Queen, Virginia","51097","34.6"
"Nelson, Kentucky","21179","34.6"
"Iroquois, Illinois","17075","34.6"
"Robertson, Tennessee","47147","34.6"
"Washington, Georgia","13303","34.6"
"Parker, Texas","48367","34.6"
"Calhoun, Illinois","17013","34.6"
"Sullivan, Indiana","18153","34.6"
"Warrick, Indiana","18173","34.6"
"Rush, Indiana","18139","34.6"
"Montgomery, Iowa","19137","34.6"
"Blackford, Indiana","18009","34.6"
"Chesterfield, Virginia","51041","34.6"
"Cheshire, New Hampshire","33005","34.6"
"Herkimer, New York","36043","34.6"
"Edgar, Illinois","17045","34.6"
"Boone, Indiana","18011","34.6"
"Henry, Indiana","18065","34.6"
"Torrance, New Mexico","35057","34.6"
"McMinn, Tennessee","47107","34.6"
"Washington, Illinois","17189","34.6"
"Rush, Kansas","20165","34.6"
"Roane, West Virginia","54087","34.6"
"Sibley, Minnesota","27143","34.6"
"Clay, North Carolina","37043","34.6"
"Hickman, Tennessee","47081","34.6"
"Morton, Kansas","20129","34.5"
"St. Clair, Alabama","1115","34.5"
"Montgomery, North Carolina","37123","34.5"
"Benton, Tennessee","47005","34.5"
"Sevier, Tennessee","47155","34.5"
"Catawba, North Carolina","37035","34.5"
"Montgomery, Pennsylvania","42091","34.5"
"Perry, Indiana","18123","34.5"
"Sequatchie, Tennessee","47153","34.5"
"Osage, Kansas","20139","34.5"
"Madison, Missouri","29123","34.5"
"Rockwall, Texas","48397","34.5"
"Wayne, West Virginia","54099","34.5"
"Yalobusha, Mississippi","28161","34.5"
"Randolph, Illinois","17157","34.5"
"Mercer, Kentucky","21167","34.5"
"Stonewall, Texas","48433","34.5"
"Franklin, Missouri","29071","34.5"
"Bath, Kentucky","21011","34.5"
"Macon, Georgia","13193","34.5"
"Lawrence, Kentucky","21127","34.5"
"Pulaski, Georgia","13235","34.5"
"Claiborne, Louisiana","22027","34.5"
"Kimble, Texas","48267","34.5"
"Lafayette, Missouri","29107","34.5"
"Cumberland, Illinois","17035","34.5"
"Wood, West Virginia","54107","34.5"
"Spotsylvania, Virginia","51177","34.5"
"Clermont, Ohio","39025","34.5"
"Keweenaw, Michigan","26083","34.5"
"Clark, Missouri","29045","34.5"
"Sullivan, Missouri","29211","34.5"
"Vermillion, Indiana","18165","34.5"
"Clay, Florida","12019","34.5"
"Caroline, Maryland","24011","34.5"
"Flathead, Montana","30029","34.5"
"Guernsey, Ohio","39059","34.5"
"Polk, Nebraska","31143","34.5"
"Merrick, Nebraska","31121","34.5"
"Aitkin, Minnesota","27001","34.5"
"York, Pennsylvania","42133","34.5"
"Cambria, Pennsylvania","42021","34.5"
"Starke, Indiana","18149","34.5"
"Wells, North Dakota","38103","34.5"
"Foster, North Dakota","38031","34.5"
"Sully, South Dakota","46119","34.5"
"McKean, Pennsylvania","42083","34.5"
"Bay, Michigan","26017","34.5"
"Le Sueur, Minnesota","27079","34.5"
"Burt, Nebraska","31021","34.5"
"Chase, Nebraska","31029","34.5"
"Dorchester, Maryland","24019","34.5"
"Midland, Michigan","26111","34.5"
"Prairie, Arkansas","5117","34.5"
"Hodgeman, Kansas","20083","34.4"
"Curry, Oregon","41015","34.4"
"Jefferson, Pennsylvania","42065","34.4"
"Union, Illinois","17181","34.4"
"Carroll, Illinois","17015","34.4"
"King George, Virginia","51099","34.4"
"Claiborne, Tennessee","47025","34.4"
"Forest, Wisconsin","55041","34.4"
"Adair, Kentucky","21001","34.4"
"Talladega, Alabama","1121","34.4"
"Anderson, Tennessee","47001","34.4"
"Hubbard, Minnesota","27057","34.4"
"Cannon, Tennessee","47015","34.4"
"Berkeley, West Virginia","54003","34.4"
"Loudoun, Virginia","51107","34.4"
"Bennington, Vermont","50003","34.4"
"Fremont, Iowa","19071","34.4"
"Cape May, New Jersey","34009","34.4"
"Stanly, North Carolina","37167","34.4"
"Cabarrus, North Carolina","37025","34.4"
"Christian, Illinois","17021","34.4"
"Huntington, Indiana","18069","34.4"
"Greenup, Kentucky","21089","34.4"
"Yancey, North Carolina","37199","34.4"
"Jasper, Illinois","17079","34.4"
"Jefferson, Mississippi","28063","34.4"
"Lancaster, Virginia","51103","34.4"
"Choctaw, Mississippi","28019","34.4"
"Phillips, Montana","30071","34.4"
"New Madrid, Missouri","29143","34.4"
"Sandusky, Ohio","39143","34.4"
"Middlesex, Virginia","51119","34.4"
"DuPage, Illinois","17043","34.4"
"Wilkes, North Carolina","37193","34.4"
"Grant, South Dakota","46051","34.4"
"Contra Costa, California","6013","34.3"
"Garfield, Washington","53023","34.3"
"Collin, Texas","48085","34.3"
"Erie, Ohio","39043","34.3"
"Tallapoosa, Alabama","1123","34.3"
"Douglas, Georgia","13097","34.3"
"Lake, Colorado","8065","34.3"
"Richland, Wisconsin","55103","34.3"
"Broward, Florida","12011","34.3"
"Marion, Alabama","1093","34.3"
"Trumbull, Ohio","39155","34.3"
"Chambers, Alabama","1017","34.3"
"Trego, Kansas","20195","34.3"
"Scott, Minnesota","27139","34.3"
"Harrison, West Virginia","54033","34.3"
"Calhoun, Arkansas","5013","34.3"
"Shelby, Alabama","1117","34.3"
"Hopkins, Kentucky","21107","34.3"
"Fayette, Alabama","1057","34.3"
"Fleming, Kentucky","21069","34.3"
"Pike, Ohio","39131","34.3"
"Calhoun, Georgia","13037","34.3"
"Wayne, Missouri","29223","34.3"
"Fulton, Ohio","39051","34.3"
"Kendall, Texas","48259","34.3"
"Braxton, West Virginia","54007","34.3"
"Campbell, Tennessee","47013","34.3"
"Bastrop, Texas","48021","34.3"
"Monroe, Kentucky","21171","34.3"
"Chippewa, Wisconsin","55017","34.3"
"Emmons, North Dakota","38029","34.3"
"Fond du Lac, Wisconsin","55039","34.3"
"Jo Daviess, Illinois","17085","34.3"
"Obion, Tennessee","47131","34.3"
"Snohomish, Washington","53061","34.3"
"Rappahannock, Virginia","51157","34.3"
"Amherst, Virginia","51009","34.3"
"Kenosha, Wisconsin","55059","34.3"
"Sac, Iowa","19161","34.3"
"Lawrence, Illinois","17101","34.3"
"Ripley, Indiana","18137","34.3"
"Newton, Arkansas","5101","34.3"
"Costilla, Colorado","8023","34.3"
"Santa Rosa, Florida","12113","34.3"
"Blount, Tennessee","47009","34.3"
"Fairfax, Virginia","51059","34.3"
"Oglethorpe, Georgia","13221","34.3"
"Hancock, Indiana","18059","34.3"
"Kittson, Minnesota","27069","34.3"
"Itasca, Minnesota","27061","34.3"
"Warren, Georgia","13301","34.3"
"Fayette, Indiana","18041","34.3"
"Huntingdon, Pennsylvania","42061","34.3"
"Cattaraugus, New York","36009","34.3"
"Livingston, New York","36051","34.2"
"Marathon, Wisconsin","55073","34.2"
"Grant, West Virginia","54023","34.2"
"Jackson, Iowa","19097","34.2"
"York, South Carolina","45091","34.2"
"Sumner, Tennessee","47165","34.2"
"Mason, Michigan","26105","34.2"
"Lafayette, Florida","12067","34.2"
"Wilson, North Carolina","37195","34.2"
"Madison, Arkansas","5087","34.2"
"St. Tammany, Louisiana","22103","34.2"
"New London, Connecticut","9011","34.2"
"Accomack, Virginia","51001","34.2"
"St. Charles, Louisiana","22089","34.2"
"Gage, Nebraska","31067","34.2"
"Newport, Rhode Island","44005","34.2"
"Dickens, Texas","48125","34.2"
"Gadsden, Florida","12039","34.2"
"Andrew, Missouri","29003","34.2"
"Washington, Maryland","24043","34.2"
"Marion, Ohio","39101","34.2"
"Renville, Minnesota","27129","34.2"
"Franklin, Mississippi","28037","34.2"
"Clay, Illinois","17025","34.2"
"Carlton, Minnesota","27017","34.2"
"Bradford, Pennsylvania","42015","34.2"
"Mason, West Virginia","54053","34.2"
"Cleburne, Alabama","1029","34.2"
"Mineral, Nevada","32021","34.2"
"Deschutes, Oregon","41017","34.2"
"Graham, North Carolina","37075","34.2"
"Cedar, Iowa","19031","34.2"
"Benewah, Idaho","16009","34.2"
"Norman, Minnesota","27107","34.2"
"Mercer, Pennsylvania","42085","34.2"
"Crawford, Pennsylvania","42039","34.2"
"Pulaski, Kentucky","21199","34.2"
"Harding, South Dakota","46063","34.2"
"Cumberland, Virginia","51049","34.2"
"La Plata, Colorado","8067","34.2"
"Union, Indiana","18161","34.2"
"Graham, Kansas","20065","34.1"
"Lenawee, Michigan","26091","34.1"
"Franklin, Kentucky","21073","34.1"
"Goodhue, Minnesota","27049","34.1"
"Caroline, Virginia","51033","34.1"
"La Salle, Illinois","17099","34.1"
"Wise, Virginia","51195","34.1"
"Wilkinson, Georgia","13319","34.1"
"Muhlenberg, Kentucky","21177","34.1"
"Campbell, Virginia","51031","34.1"
"Miami, Ohio","39109","34.1"
"San Mateo, California","6081","34.1"
"Monroe, Tennessee","47123","34.1"
"Cleveland, North Carolina","37045","34.1"
"Dubois, Indiana","18037","34.1"
"Siskiyou, California","6093","34.1"
"Larue, Kentucky","21123","34.1"
"Grimes, Texas","48185","34.1"
"Union, New Jersey","34039","34.1"
"Tillamook, Oregon","41057","34.1"
"Mahoning, Ohio","39099","34.1"
"Assumption, Louisiana","22007","34.1"
"Weston, Wyoming","56045","34.1"
"Hillsdale, Michigan","26059","34.1"
"Appomattox, Virginia","51011","34.1"
"Chickasaw, Iowa","19037","34.1"
"Henderson, Kentucky","21101","34.1"
"Fairfield, Ohio","39045","34.1"
"Hartford, Connecticut","9003","34.1"
"Northampton, Pennsylvania","42095","34.1"
"Gladwin, Michigan","26051","34.1"
"Hamilton, Illinois","17065","34.1"
"Madison, North Carolina","37115","34.1"
"Wolfe, Kentucky","21237","34.1"
"Clayton, Iowa","19043","34.1"
"Dade, Georgia","13083","34.1"
"Levy, Florida","12075","34.1"
"Izard, Arkansas","5065","34.1"
"Martin, North Carolina","37117","34.1"
"Dallas, Missouri","29059","34.1"
"Summit, Ohio","39153","34.1"
"Amite, Mississippi","28005","34.1"
"Edmonson, Kentucky","21061","34.1"
"Houston, Texas","48225","34.1"
"Boundary, Idaho","16021","34.1"
"Miami-Dade, Florida","12086","34.1"
"Owen, Kentucky","21187","34.0"
"Boyd, Kentucky","21019","34.0"
"Bond, Illinois","17005","34.0"
"DeKalb, Missouri","29063","34.0"
"Upshur, Texas","48459","34.0"
"Sitka, Alaska","2220","34.0"
"Perry, Ohio","39127","34.0"
"Clinton, Illinois","17027","34.0"
"Pickaway, Ohio","39129","34.0"
"Shelby, Kentucky","21211","34.0"
"Fulton, Illinois","17057","34.0"
"Licking, Ohio","39089","34.0"
"Marshall, Illinois","17123","34.0"
"Logan, Ohio","39091","34.0"
"Platte, Missouri","29165","34.0"
"Cass, Indiana","18017","34.0"
"Sherman, Nebraska","31163","34.0"
"Louisa, Iowa","19115","34.0"
"Lincoln, Washington","53043","34.0"
"Cass, Iowa","19029","34.0"
"Mason, Kentucky","21161","34.0"
"Nelson, North Dakota","38063","34.0"
"Lowndes, Alabama","1085","34.0"
"Whiteside, Illinois","17195","34.0"
"Halifax, North Carolina","37083","34.0"
"Hart, Kentucky","21099","34.0"
"Issaquena, Mississippi","28055","34.0"
"Montgomery, Georgia","13209","34.0"
"Allegan, Michigan","26005","34.0"
"Shannon, Missouri","29203","34.0"
"Murray, Georgia","13213","34.0"
"Stephenson, Illinois","17177","34.0"
"Montcalm, Michigan","26117","34.0"
"Cerro Gordo, Iowa","19033","34.0"
"Tama, Iowa","19171","34.0"
"Union, South Dakota","46127","34.0"
"Crawford, Wisconsin","55023","34.0"
"Ouachita, Arkansas","5103","34.0"
"Ionia, Michigan","26067","34.0"
"Chemung, New York","36015","34.0"
"Montgomery, Maryland","24031","34.0"
"Fulton, Arkansas","5049","34.0"
"Kauai, Hawaii","15007","34.0"
"Stafford, Kansas","20185","34.0"
"Dakota, Minnesota","27037","34.0"
"Inyo, California","6027","34.0"
"Chester, South Carolina","45023","34.0"
"Boone, Kentucky","21015","34.0"
"Callahan, Texas","48059","34.0"
"Seminole, Florida","12117","34.0"
"Asotin, Washington","53003","33.9"
"Saluda, South Carolina","45081","33.9"
"LaMoure, North Dakota","38045","33.9"
"Madison, Alabama","1089","33.9"
"Osceola, Michigan","26133","33.9"
"Pointe Coupee, Louisiana","22077","33.9"
"St. James, Louisiana","22093","33.9"
"Lawrence, Ohio","39087","33.9"
"Nevada, Arkansas","5099","33.9"
"Perry, Illinois","17145","33.9"
"Screven, Georgia","13251","33.9"
"McCracken, Kentucky","21145","33.9"
"Mono, California","6051","33.9"
"Washakie, Wyoming","56043","33.9"
"Lee, Iowa","19111","33.9"
"McLean, North Dakota","38055","33.9"
"Henry, Tennessee","47079","33.9"
"Montgomery, Missouri","29139","33.9"
"Sonoma, California","6097","33.9"
"Teton, Idaho","16081","33.9"
"Blount, Alabama","1009","33.9"
"Greene, Virginia","51079","33.9"
"Moffat, Colorado","8081","33.9"
"Franklin, Nebraska","31061","33.9"
"Auglaize, Ohio","39011","33.9"
"Androscoggin, Maine","23001","33.9"
"McIntosh, Oklahoma","40091","33.9"
"Baldwin, Alabama","1003","33.9"
"White, Tennessee","47185","33.9"
"Harlan, Nebraska","31083","33.9"
"Missaukee, Michigan","26113","33.9"
"Whitley, Indiana","18183","33.9"
"Shelby, Ohio","39149","33.9"
"Shenandoah, Virginia","51171","33.9"
"Jasper, Iowa","19099","33.9"
"Juniata, Pennsylvania","42067","33.9"
"Crawford, Illinois","17033","33.9"
"Wyandot, Ohio","39175","33.9"
"Jackson, Kansas","20085","33.9"
"Bullock, Alabama","1011","33.9"
"Clinton, Kentucky","21053","33.9"
"Meeker, Minnesota","27093","33.9"
"Walker, Alabama","1127","33.9"
"Paulding, Georgia","13223","33.9"
"Marshall, Mississippi","28093","33.9"
"Rensselaer, New York","36083","33.9"
"Grant, Oregon","41023","33.9"
"Woodson, Kansas","20207","33.9"
"Yankton, South Dakota","46135","33.9"
"Hamilton, Indiana","18057","33.9"
"Elk, Kansas","20049","33.9"
"Jennings, Indiana","18079","33.9"
"Hardin, Iowa","19083","33.9"
"Cass, Minnesota","27021","33.9"
"Eaton, Michigan","26045","33.8"
"Wabash, Illinois","17185","33.8"
"Cass, Texas","48067","33.8"
"Branch, Michigan","26023","33.8"
"Casey, Kentucky","21045","33.8"
"Bell, Kentucky","21013","33.8"
"Dickinson, Iowa","19059","33.8"
"Hood River, Oregon","41027","33.8"
"Laurel, Kentucky","21125","33.8"
"Genesee, Michigan","26049","33.8"
"Camden, North Carolina","37029","33.8"
"Beaufort, North Carolina","37013","33.8"
"Placer, California","6061","33.8"
"Lafayette, Wisconsin","55065","33.8"
"McIntosh, North Dakota","38051","33.8"
"Laurens, South Carolina","45059","33.8"
"Anderson, Texas","48001","33.8"
"Rockdale, Georgia","13247","33.8"
"Lemhi, Idaho","16059","33.8"
"Fayette, Texas","48149","33.8"
"Porter, Indiana","18127","33.8"
"Osage, Oklahoma","40113","33.8"
"Darlington, South Carolina","45031","33.8"
"Orange, Virginia","51137","33.8"
"Pamlico, North Carolina","37137","33.8"
"Mercer, Illinois","17131","33.8"
"Coffey, Kansas","20031","33.8"
"Mercer, New Jersey","34021","33.8"
"Hot Springs, Wyoming","56017","33.8"
"Idaho, Idaho","16049","33.8"
"Owsley, Kentucky","21189","33.8"
"Bartow, Georgia","13015","33.8"
"Charlotte, Virginia","51037","33.8"
"Benton, Indiana","18007","33.8"
"Lee, Arkansas","5077","33.8"
"Pawnee, Oklahoma","40117","33.8"
"Johnson, Georgia","13167","33.8"
"Van Buren, Iowa","19177","33.8"
"Abbeville, South Carolina","45001","33.8"
"Anne Arundel, Maryland","24003","33.8"
"Worth, Missouri","29227","33.8"
"Upson, Georgia","13293","33.8"
"Lincoln, New Mexico","35027","33.8"
"Mineral, Montana","30061","33.8"
"Lewis and Clark, Montana","30049","33.8"
"Lee, Texas","48287","33.8"
"Horry, South Carolina","45051","33.8"
"Preston, West Virginia","54077","33.8"
"Smith, Kansas","20183","33.8"
"Wetzel, West Virginia","54103","33.8"
"Culpeper, Virginia","51047","33.8"
"Republic, Kansas","20157","33.8"
"Terrell, Texas","48443","33.8"
"James City, Virginia","51095","33.8"
"Clay, Indiana","18021","33.8"
"Allen, Louisiana","22003","33.8"
"Fayette, Ohio","39047","33.8"
"Jefferson Davis, Mississippi","28065","33.8"
"York, Virginia","51199","33.8"
"Morgan, Alabama","1103","33.8"
"Fort Bend, Texas","48157","33.8"
"Somervell, Texas","48425","33.8"
"Wheeler, Georgia","13309","33.8"
"Harding, New Mexico","35021","33.8"
"Adams, North Dakota","38001","33.8"
"Deuel, South Dakota","46039","33.8"
"Hamilton, Iowa","19079","33.8"
"Barnes, North Dakota","38003","33.8"
"Jones, Iowa","19105","33.8"
"Luzerne, Pennsylvania","42079","33.8"
"Blair, Pennsylvania","42013","33.8"
"Elbert, Georgia","13105","33.7"
"Sharkey, Mississippi","28125","33.7"
"Mifflin, Pennsylvania","42087","33.7"
"Madison, Iowa","19121","33.7"
"LaPorte, Indiana","18091","33.7"
"Otter Tail, Minnesota","27111","33.7"
"Ness, Kansas","20135","33.7"
"Bibb, Alabama","1007","33.7"
"Marengo, Alabama","1091","33.7"
"Roanoke, Virginia","51161","33.7"
"Bourbon, Kentucky","21017","33.7"
"Harney, Oregon","41025","33.7"
"Macon, Tennessee","47111","33.7"
"Douglas, South Dakota","46043","33.7"
"Jackson, Mississippi","28059","33.7"
"Marlboro, South Carolina","45069","33.7"
"Pickens, Alabama","1107","33.7"
"Parke, Indiana","18121","33.7"
"Sauk, Wisconsin","55111","33.7"
"Carson City, Nevada","32510","33.7"
"Wexford, Michigan","26165","33.7"
"Jefferson, Indiana","18077","33.7"
"Johnson, Illinois","17087","33.7"
"Grayson, Kentucky","21085","33.7"
"Henry, Ohio","39069","33.7"
"Barnwell, South Carolina","45011","33.7"
"Dickson, Tennessee","47043","33.7"
"Houston, Tennessee","47083","33.7"
"Washington, Ohio","39167","33.7"
"Jackson, Ohio","39079","33.7"
"Conecuh, Alabama","1035","33.7"
"Gasconade, Missouri","29073","33.7"
"Concho, Texas","48095","33.7"
"Cherokee, Kansas","20021","33.7"
"Henderson, North Carolina","37089","33.7"
"Mineral, West Virginia","54057","33.7"
"Lake, California","6033","33.7"
"Cleveland, Arkansas","5025","33.7"
"Westmoreland, Virginia","51193","33.7"
"Platte, Wyoming","56031","33.7"
"Richmond, North Carolina","37153","33.7"
"Dodge, Minnesota","27039","33.7"
"Essex, Virginia","51057","33.7"
"Grays Harbor, Washington","53027","33.7"
"Lyon, Nevada","32019","33.7"
"Clinton, Ohio","39027","33.7"
"St. Francois, Missouri","29187","33.7"
"Butler, Kansas","20015","33.7"
"Livingston, Illinois","17105","33.7"
"Lawrence, Indiana","18093","33.7"
"Mason, Washington","53045","33.7"
"Winn, Louisiana","22127","33.7"
"Hawaii, Hawaii","15001","33.6"
"Ashland, Wisconsin","55003","33.6"
"Jackson, Wisconsin","55053","33.6"
"Middlesex, New Jersey","34023","33.6"
"Dauphin, Pennsylvania","42043","33.6"
"Putnam, Ohio","39137","33.6"
"Lucas, Iowa","19117","33.6"
"Suffolk, Virginia","51800","33.6"
"Webster, Kentucky","21233","33.6"
"Wayne, Kentucky","21231","33.6"
"Nowata, Oklahoma","40105","33.6"
"Oregon, Missouri","29149","33.6"
"Lewis, Tennessee","47101","33.6"
"Lincoln, Oklahoma","40081","33.6"
"Hot Spring, Arkansas","5059","33.6"
"Wise, Texas","48497","33.6"
"Elmore, Alabama","1051","33.6"
"Baker, Georgia","13007","33.6"
"Geneva, Alabama","1061","33.6"
"Seminole, Georgia","13253","33.6"
"Cheyenne, Nebraska","31033","33.6"
"Keith, Nebraska","31101","33.6"
"Atchison, Missouri","29005","33.6"
"Grafton, New Hampshire","33009","33.6"
"Morrison, Minnesota","27097","33.6"
"Chautauqua, New York","36013","33.6"
"New Haven, Connecticut","9009","33.6"
"Rock, Wisconsin","55105","33.6"
"Box Butte, Nebraska","31013","33.6"
"Greene, Iowa","19073","33.6"
"Guthrie, Iowa","19077","33.6"
"Stark, Ohio","39151","33.6"
"Adair, Iowa","19001","33.6"
"Eagle, Colorado","8037","33.6"
"Hendricks, Indiana","18063","33.6"
"Brown, Illinois","17009","33.6"
"Stafford, Virginia","51179","33.6"
"Orange, Indiana","18117","33.6"
"Cass, Missouri","29037","33.6"
"Osage, Missouri","29151","33.6"
"Crawford, Missouri","29055","33.6"
"Overton, Tennessee","47133","33.6"
"Lexington, South Carolina","45063","33.6"
"Gwinnett, Georgia","13135","33.6"
"Marion, Mississippi","28091","33.6"
"Madison, Illinois","17119","33.6"
"San Miguel, New Mexico","35047","33.6"
"Broomfield, Colorado","8014","33.6"
"Wrangell-Petersburg, Alaska","2280","33.6"
"Barren, Kentucky","21009","33.5"
"Massac, Illinois","17127","33.5"
"Volusia, Florida","12127","33.5"
"St. Clair, Missouri","29185","33.5"
"Montezuma, Colorado","8083","33.5"
"Modoc, California","6049","33.5"
"Ohio, West Virginia","54069","33.5"
"Powell, Kentucky","21197","33.5"
"Jackson, Minnesota","27063","33.5"
"Clatsop, Oregon","41007","33.5"
"Hyde, North Carolina","37095","33.5"
"Marion, Kentucky","21155","33.5"
"Brunswick, Virginia","51025","33.5"
"Randolph, Indiana","18135","33.5"
"Boyd, Nebraska","31015","33.5"
"Hancock, Illinois","17067","33.5"
"Martin, Kentucky","21159","33.5"
"St. Charles, Missouri","29183","33.5"
"Anson, North Carolina","37007","33.5"
"Brule, South Dakota","46015","33.5"
"Tuolumne, California","6109","33.5"
"Sampson, North Carolina","37163","33.5"
"Essex, New Jersey","34013","33.5"
"Pearl River, Mississippi","28109","33.5"
"Cheyenne, Colorado","8017","33.5"
"Montgomery, Kentucky","21173","33.5"
"Buncombe, North Carolina","37021","33.5"
"Humphreys, Tennessee","47085","33.5"
"Yavapai, Arizona","4025","33.5"
"Harmon, Oklahoma","40057","33.5"
"Greer, Oklahoma","40055","33.5"
"Goliad, Texas","48175","33.5"
"Salem, Virginia","51775","33.5"
"Columbia, Washington","53013","33.5"
"Randolph, Alabama","1111","33.5"
"Covington, Alabama","1039","33.5"
"Delaware, Oklahoma","40041","33.5"
"Perry, Mississippi","28111","33.5"
"Cobb, Georgia","13067","33.5"
"Henrico, Virginia","51087","33.5"
"Crawford, Ohio","39033","33.5"
"Outagamie, Wisconsin","55087","33.5"
"Adams, Mississippi","28001","33.5"
"Traverse, Minnesota","27155","33.5"
"Searcy, Arkansas","5129","33.5"
"Bureau, Illinois","17011","33.5"
"Jones, Georgia","13169","33.5"
"Monroe, Missouri","29137","33.5"
"Prince George's, Maryland","24033","33.4"
"Gibson, Indiana","18051","33.4"
"Carter, Montana","30011","33.4"
"Clark, Indiana","18019","33.4"
"Plaquemines, Louisiana","22075","33.4"
"Tishomingo, Mississippi","28141","33.4"
"Marshall, Kansas","20117","33.4"
"Northampton, Virginia","51131","33.4"
"Jewell, Kansas","20089","33.4"
"Montgomery, Texas","48339","33.4"
"Walker, Georgia","13295","33.4"
"Napa, California","6055","33.4"
"Ben Hill, Georgia","13017","33.4"
"Fayette, Illinois","17051","33.4"
"Fannin, Texas","48147","33.4"
"Halifax, Virginia","51083","33.4"
"Henry, Missouri","29083","33.4"
"Middlesex, Massachusetts","25017","33.4"
"Schenectady, New York","36093","33.4"
"Rockingham, Virginia","51165","33.4"
"Maury, Tennessee","47119","33.4"
"Gilmer, West Virginia","54021","33.4"
"Delta, Texas","48119","33.4"
"Lewis, West Virginia","54041","33.4"
"McDonald, Missouri","29119","33.4"
"Sangamon, Illinois","17167","33.4"
"Lincoln, Missouri","29113","33.4"
"Jackson, Florida","12063","33.4"
"Duplin, North Carolina","37061","33.4"
"Josephine, Oregon","41033","33.4"
"Clarke, Alabama","1025","33.4"
"Rowan, North Carolina","37159","33.4"
"Sherburne, Minnesota","27141","33.4"
"Aransas, Texas","48007","33.4"
"Tazewell, Illinois","17179","33.4"
"Adams, Iowa","19003","33.4"
"White, Indiana","18181","33.4"
"Clark, Kansas","20025","33.4"
"Fillmore, Nebraska","31059","33.4"
"Jackson, Georgia","13157","33.4"
"Grundy, Illinois","17063","33.4"
"Raleigh, West Virginia","54081","33.4"
"Henry, Illinois","17073","33.4"
"Sandoval, New Mexico","35043","33.4"
"Camden, New Jersey","34007","33.4"
